year_hour,ac_inverter_power_per_kw,climate_zone
7801.0,0.0,5
7802.0,0.0,5
7803.0,0.0,5
7804.0,0.0,5
7805.0,0.0,5
7806.0,0.0,5
7807.0,127.852,5
7808.0,364.086,5
7809.0,555.813,5
7810.0,693.985,5
7811.0,754.1010000000001,5
7812.0,771.307,5
7813.0,708.9860000000001,5
7814.0,589.71,5
7815.0,398.756,5
7816.0,144.959,5
7817.0,0.0,5
7818.0,0.0,5
7819.0,0.0,5
7820.0,0.0,5
7821.0,0.0,5
7822.0,0.0,5
7823.0,0.0,5
7824.0,0.0,5
7825.0,0.0,5
7826.0,0.0,5
7827.0,0.0,5
7828.0,0.0,5
7829.0,0.0,5
7830.0,0.0,5
7831.0,128.19,5
7832.0,361.227,5
7833.0,545.262,5
7834.0,676.325,5
7835.0,727.2560000000001,5
7836.0,716.6,5
7837.0,664.363,5
7838.0,555.678,5
7839.0,378.708,5
7840.0,136.82399999999998,5
7841.0,0.0,5
7842.0,0.0,5
7843.0,0.0,5
7844.0,0.0,5
7845.0,0.0,5
7846.0,0.0,5
7847.0,0.0,5
7848.0,0.0,5
7849.0,0.0,5
7850.0,0.0,5
7851.0,0.0,5
7852.0,0.0,5
7853.0,0.0,5
7854.0,0.0,5
7855.0,99.0138,5
7856.0,274.718,5
7857.0,512.571,5
7858.0,589.665,5
7859.0,604.484,5
7860.0,684.454,5
7861.0,646.156,5
7862.0,537.21,5
7863.0,360.17199999999997,5
7864.0,127.074,5
7865.0,0.0,5
7866.0,0.0,5
7867.0,0.0,5
7868.0,0.0,5
7869.0,0.0,5
7870.0,0.0,5
7871.0,0.0,5
7872.0,0.0,5
7873.0,0.0,5
7874.0,0.0,5
7875.0,0.0,5
7876.0,0.0,5
7877.0,0.0,5
7878.0,0.0,5
7879.0,107.72399999999999,5
7880.0,270.772,5
7881.0,389.051,5
7882.0,400.195,5
7883.0,652.638,5
7884.0,563.757,5
7885.0,511.17699999999996,5
7886.0,505.545,5
7887.0,339.904,5
7888.0,117.204,5
7889.0,0.0,5
7890.0,0.0,5
7891.0,0.0,5
7892.0,0.0,5
7893.0,0.0,5
7894.0,0.0,5
7895.0,0.0,5
7896.0,0.0,5
7897.0,0.0,5
7898.0,0.0,5
7899.0,0.0,5
7900.0,0.0,5
7901.0,0.0,5
7902.0,0.0,5
7903.0,90.2995,5
7904.0,104.521,5
7905.0,224.324,5
7906.0,246.36900000000003,5
7907.0,254.043,5
7908.0,475.94,5
7909.0,612.679,5
7910.0,446.361,5
7911.0,281.752,5
7912.0,116.03299999999999,5
7913.0,0.0,5
7914.0,0.0,5
7915.0,0.0,5
7916.0,0.0,5
7917.0,0.0,5
7918.0,0.0,5
7919.0,0.0,5
7920.0,0.0,5
7921.0,0.0,5
7922.0,0.0,5
7923.0,0.0,5
7924.0,0.0,5
7925.0,0.0,5
7926.0,0.0,5
7927.0,64.2494,5
7928.0,246.919,5
7929.0,420.715,5
7930.0,420.167,5
7931.0,447.17800000000005,5
7932.0,472.205,5
7933.0,376.38,5
7934.0,313.502,5
7935.0,237.035,5
7936.0,114.552,5
7937.0,0.0,5
7938.0,0.0,5
7939.0,0.0,5
7940.0,0.0,5
7941.0,0.0,5
7942.0,0.0,5
7943.0,0.0,5
7944.0,0.0,5
7945.0,0.0,5
7946.0,0.0,5
7947.0,0.0,5
7948.0,0.0,5
7949.0,0.0,5
7950.0,0.0,5
7951.0,96.7952,5
7952.0,296.4,5
7953.0,461.86400000000003,5
7954.0,572.636,5
7955.0,636.601,5
7956.0,637.615,5
7957.0,589.121,5
7958.0,487.421,5
7959.0,326.353,5
7960.0,112.634,5
7961.0,0.0,5
7962.0,0.0,5
7963.0,0.0,5
7964.0,0.0,5
7965.0,0.0,5
7966.0,0.0,5
7967.0,0.0,5
7968.0,0.0,5
7969.0,0.0,5
7970.0,0.0,5
7971.0,0.0,5
7972.0,0.0,5
7973.0,0.0,5
7974.0,0.0,5
7975.0,41.1699,5
7976.0,188.86700000000002,5
7977.0,256.368,5
7978.0,372.41,5
7979.0,601.011,5
7980.0,629.258,5
7981.0,583.8530000000001,5
7982.0,444.976,5
7983.0,174.075,5
7984.0,41.8735,5
7985.0,0.0,5
7986.0,0.0,5
7987.0,0.0,5
7988.0,0.0,5
7989.0,0.0,5
7990.0,0.0,5
7991.0,0.0,5
7992.0,0.0,5
7993.0,0.0,5
7994.0,0.0,5
7995.0,0.0,5
7996.0,0.0,5
7997.0,0.0,5
7998.0,0.0,5
7999.0,92.7279,5
8000.0,290.981,5
8001.0,451.3,5
8002.0,567.259,5
8003.0,510.56699999999995,5
8004.0,521.06,5
8005.0,416.10900000000004,5
8006.0,167.113,5
8007.0,116.09100000000001,5
8008.0,62.7036,5
8009.0,0.0,5
8010.0,0.0,5
8011.0,0.0,5
8012.0,0.0,5
8013.0,0.0,5
8014.0,0.0,5
8015.0,0.0,5
8016.0,0.0,5
8017.0,0.0,5
8018.0,0.0,5
8019.0,0.0,5
8020.0,0.0,5
8021.0,0.0,5
8022.0,0.0,5
8023.0,67.2597,5
8024.0,189.465,5
8025.0,205.734,5
8026.0,308.871,5
8027.0,203.22799999999998,5
8028.0,208.87099999999998,5
8029.0,228.245,5
8030.0,169.02599999999998,5
8031.0,61.7725,5
8032.0,21.4557,5
8033.0,0.0,5
8034.0,0.0,5
8035.0,0.0,5
8036.0,0.0,5
8037.0,0.0,5
8038.0,0.0,5
8039.0,0.0,5
8040.0,0.0,5
8041.0,0.0,5
8042.0,0.0,5
8043.0,0.0,5
8044.0,0.0,5
8045.0,0.0,5
8046.0,0.0,5
8047.0,15.3912,5
8048.0,21.1136,5
8049.0,38.7963,5
8050.0,36.3467,5
8051.0,135.953,5
8052.0,199.547,5
8053.0,261.41,5
8054.0,112.476,5
8055.0,59.8803,5
8056.0,13.4809,5
8057.0,0.0,5
8058.0,0.0,5
8059.0,0.0,5
8060.0,0.0,5
8061.0,0.0,5
8062.0,0.0,5
8063.0,0.0,5
8064.0,0.0,5
8065.0,0.0,5
8066.0,0.0,5
8067.0,0.0,5
8068.0,0.0,5
8069.0,0.0,5
8070.0,0.0,5
8071.0,30.5156,5
8072.0,101.34100000000001,5
8073.0,227.87,5
8074.0,378.727,5
8075.0,462.412,5
8076.0,461.542,5
8077.0,399.871,5
8078.0,359.191,5
8079.0,327.85,5
8080.0,122.46,5
8081.0,0.0,5
8082.0,0.0,5
8083.0,0.0,5
8084.0,0.0,5
8085.0,0.0,5
8086.0,0.0,5
8087.0,0.0,5
8088.0,0.0,5
8089.0,0.0,5
8090.0,0.0,5
8091.0,0.0,5
8092.0,0.0,5
8093.0,0.0,5
8094.0,0.0,5
8095.0,100.77,5
8096.0,328.00800000000004,5
8097.0,510.63800000000003,5
8098.0,641.254,5
8099.0,708.5360000000001,5
8100.0,704.829,5
8101.0,667.568,5
8102.0,546.621,5
8103.0,371.82,5
8104.0,131.774,5
8105.0,0.0,5
8106.0,0.0,5
8107.0,0.0,5
8108.0,0.0,5
8109.0,0.0,5
8110.0,0.0,5
8111.0,0.0,5
8112.0,0.0,5
8113.0,0.0,5
8114.0,0.0,5
8115.0,0.0,5
8116.0,0.0,5
8117.0,0.0,5
8118.0,0.0,5
8119.0,94.6712,5
8120.0,312.881,5
8121.0,491.583,5
8122.0,608.305,5
8123.0,673.1089999999999,5
8124.0,684.1519999999999,5
8125.0,628.215,5
8126.0,519.207,5
8127.0,352.333,5
8128.0,124.006,5
8129.0,0.0,5
8130.0,0.0,5
8131.0,0.0,5
8132.0,0.0,5
8133.0,0.0,5
8134.0,0.0,5
8135.0,0.0,5
8136.0,0.0,5
8137.0,0.0,5
8138.0,0.0,5
8139.0,0.0,5
8140.0,0.0,5
8141.0,0.0,5
8142.0,0.0,5
8143.0,81.6701,5
8144.0,270.541,5
8145.0,465.43699999999995,5
8146.0,583.281,5
8147.0,645.68,5
8148.0,657.9689999999999,5
8149.0,605.516,5
8150.0,504.776,5
8151.0,346.725,5
8152.0,121.58200000000001,5
8153.0,0.0,5
8154.0,0.0,5
8155.0,0.0,5
8156.0,0.0,5
8157.0,0.0,5
8158.0,0.0,5
8159.0,0.0,5
8160.0,0.0,5
8161.0,0.0,5
8162.0,0.0,5
8163.0,0.0,5
8164.0,0.0,5
8165.0,0.0,5
8166.0,0.0,5
8167.0,92.6607,5
8168.0,296.535,5
8169.0,470.98900000000003,5
8170.0,593.249,5
8171.0,634.25,5
8172.0,668.4810000000001,5
8173.0,618.521,5
8174.0,510.05199999999996,5
8175.0,351.289,5
8176.0,125.537,5
8177.0,0.0,5
8178.0,0.0,5
8179.0,0.0,5
8180.0,0.0,5
8181.0,0.0,5
8182.0,0.0,5
8183.0,0.0,5
8184.0,0.0,5
8185.0,0.0,5
8186.0,0.0,5
8187.0,0.0,5
8188.0,0.0,5
8189.0,0.0,5
8190.0,0.0,5
8191.0,86.7446,5
8192.0,285.89799999999997,5
8193.0,457.265,5
8194.0,574.286,5
8195.0,647.909,5
8196.0,660.675,5
8197.0,617.254,5
8198.0,514.355,5
8199.0,352.875,5
8200.0,125.77,5
8201.0,0.0,5
8202.0,0.0,5
8203.0,0.0,5
8204.0,0.0,5
8205.0,0.0,5
8206.0,0.0,5
8207.0,0.0,5
8208.0,0.0,5
8209.0,0.0,5
8210.0,0.0,5
8211.0,0.0,5
8212.0,0.0,5
8213.0,0.0,5
8214.0,0.0,5
8215.0,23.7914,5
8216.0,141.589,5
8217.0,244.74400000000003,5
8218.0,515.404,5
8219.0,312.849,5
8220.0,450.124,5
8221.0,590.7080000000001,5
8222.0,496.162,5
8223.0,334.74,5
8224.0,117.65799999999999,5
8225.0,0.0,5
8226.0,0.0,5
8227.0,0.0,5
8228.0,0.0,5
8229.0,0.0,5
8230.0,0.0,5
8231.0,0.0,5
8232.0,0.0,5
8233.0,0.0,5
8234.0,0.0,5
8235.0,0.0,5
8236.0,0.0,5
8237.0,0.0,5
8238.0,0.0,5
8239.0,50.1281,5
8240.0,180.325,5
8241.0,300.64599999999996,5
8242.0,361.76800000000003,5
8243.0,459.434,5
8244.0,427.144,5
8245.0,519.77,5
8246.0,388.898,5
8247.0,170.092,5
8248.0,78.0771,5
8249.0,0.0,5
8250.0,0.0,5
8251.0,0.0,5
8252.0,0.0,5
8253.0,0.0,5
8254.0,0.0,5
8255.0,0.0,5
8256.0,0.0,5
8257.0,0.0,5
8258.0,0.0,5
8259.0,0.0,5
8260.0,0.0,5
8261.0,0.0,5
8262.0,0.0,5
8263.0,75.5488,5
8264.0,269.228,5
8265.0,412.769,5
8266.0,352.88199999999995,5
8267.0,390.37300000000005,5
8268.0,480.13800000000003,5
8269.0,523.085,5
8270.0,501.925,5
8271.0,338.35400000000004,5
8272.0,118.44,5
8273.0,0.0,5
8274.0,0.0,5
8275.0,0.0,5
8276.0,0.0,5
8277.0,0.0,5
8278.0,0.0,5
8279.0,0.0,5
8280.0,0.0,5
8281.0,0.0,5
8282.0,0.0,5
8283.0,0.0,5
8284.0,0.0,5
8285.0,0.0,5
8286.0,0.0,5
8287.0,45.0849,5
8288.0,217.02900000000002,5
8289.0,304.934,5
8290.0,341.779,5
8291.0,560.764,5
8292.0,572.5,5
8293.0,548.239,5
8294.0,424.82,5
8295.0,276.39099999999996,5
8296.0,101.456,5
8297.0,0.0,5
8298.0,0.0,5
8299.0,0.0,5
8300.0,0.0,5
8301.0,0.0,5
8302.0,0.0,5
8303.0,0.0,5
8304.0,0.0,5
8305.0,0.0,5
8306.0,0.0,5
8307.0,0.0,5
8308.0,0.0,5
8309.0,0.0,5
8310.0,0.0,5
8311.0,38.0281,5
8312.0,166.429,5
8313.0,263.062,5
8314.0,307.244,5
8315.0,448.814,5
8316.0,465.73699999999997,5
8317.0,376.069,5
8318.0,281.506,5
8319.0,201.295,5
8320.0,23.6638,5
8321.0,0.0,5
8322.0,0.0,5
8323.0,0.0,5
8324.0,0.0,5
8325.0,0.0,5
8326.0,0.0,5
8327.0,0.0,5
8328.0,0.0,5
8329.0,0.0,5
8330.0,0.0,5
8331.0,0.0,5
8332.0,0.0,5
8333.0,0.0,5
8334.0,0.0,5
8335.0,79.6005,5
8336.0,287.457,5
8337.0,463.205,5
8338.0,585.633,5
8339.0,651.202,5
8340.0,674.895,5
8341.0,626.748,5
8342.0,518.3240000000001,5
8343.0,357.288,5
8344.0,130.68200000000002,5
8345.0,0.0,5
8346.0,0.0,5
8347.0,0.0,5
8348.0,0.0,5
8349.0,0.0,5
8350.0,0.0,5
8351.0,0.0,5
8352.0,0.0,5
8353.0,0.0,5
8354.0,0.0,5
8355.0,0.0,5
8356.0,0.0,5
8357.0,0.0,5
8358.0,0.0,5
8359.0,78.7193,5
8360.0,281.728,5
8361.0,455.624,5
8362.0,579.692,5
8363.0,647.3580000000001,5
8364.0,650.5,5
8365.0,605.967,5
8366.0,513.5,5
8367.0,352.236,5
8368.0,127.185,5
8369.0,0.0,5
8370.0,0.0,5
8371.0,0.0,5
8372.0,0.0,5
8373.0,0.0,5
8374.0,0.0,5
8375.0,0.0,5
8376.0,0.0,5
8377.0,0.0,5
8378.0,0.0,5
8379.0,0.0,5
8380.0,0.0,5
8381.0,0.0,5
8382.0,0.0,5
8383.0,65.0376,5
8384.0,119.891,5
8385.0,231.426,5
8386.0,285.106,5
8387.0,184.74200000000002,5
8388.0,78.368,5
8389.0,193.912,5
8390.0,83.34700000000001,5
8391.0,238.821,5
8392.0,59.6042,5
8393.0,0.0,5
8394.0,0.0,5
8395.0,0.0,5
8396.0,0.0,5
8397.0,0.0,5
8398.0,0.0,5
8399.0,0.0,5
8400.0,0.0,5
8401.0,0.0,5
8402.0,0.0,5
8403.0,0.0,5
8404.0,0.0,5
8405.0,0.0,5
8406.0,0.0,5
8407.0,33.2152,5
8408.0,162.446,5
8409.0,389.277,5
8410.0,397.981,5
8411.0,326.565,5
8412.0,473.605,5
8413.0,458.129,5
8414.0,295.414,5
8415.0,337.506,5
8416.0,131.866,5
8417.0,0.0,5
8418.0,0.0,5
8419.0,0.0,5
8420.0,0.0,5
8421.0,0.0,5
8422.0,0.0,5
8423.0,0.0,5
8424.0,0.0,5
8425.0,0.0,5
8426.0,0.0,5
8427.0,0.0,5
8428.0,0.0,5
8429.0,0.0,5
8430.0,0.0,5
8431.0,46.6146,5
8432.0,225.68400000000003,5
8433.0,460.631,5
8434.0,617.469,5
8435.0,677.784,5
8436.0,693.9780000000001,5
8437.0,646.253,5
8438.0,552.395,5
8439.0,381.249,5
8440.0,144.998,5
8441.0,0.0,5
8442.0,0.0,5
8443.0,0.0,5
8444.0,0.0,5
8445.0,0.0,5
8446.0,0.0,5
8447.0,0.0,5
8448.0,0.0,5
8449.0,0.0,5
8450.0,0.0,5
8451.0,0.0,5
8452.0,0.0,5
8453.0,0.0,5
8454.0,0.0,5
8455.0,73.2003,5
8456.0,294.259,5
8457.0,488.35699999999997,5
8458.0,618.9069999999999,5
8459.0,696.169,5
8460.0,705.9830000000001,5
8461.0,679.3510000000001,5
8462.0,561.069,5
8463.0,386.56199999999995,5
8464.0,146.381,5
8465.0,0.0,5
8466.0,0.0,5
8467.0,0.0,5
8468.0,0.0,5
8469.0,0.0,5
8470.0,0.0,5
8471.0,0.0,5
8472.0,0.0,5
8473.0,0.0,5
8474.0,0.0,5
8475.0,0.0,5
8476.0,0.0,5
8477.0,0.0,5
8478.0,0.0,5
8479.0,63.2484,5
8480.0,245.558,5
8481.0,380.87800000000004,5
8482.0,476.85400000000004,5
8483.0,501.251,5
8484.0,475.499,5
8485.0,507.62800000000004,5
8486.0,413.082,5
8487.0,233.635,5
8488.0,98.2642,5
8489.0,0.0,5
8490.0,0.0,5
8491.0,0.0,5
8492.0,0.0,5
8493.0,0.0,5
8494.0,0.0,5
8495.0,0.0,5
8496.0,0.0,5
8497.0,0.0,5
8498.0,0.0,5
8499.0,0.0,5
8500.0,0.0,5
8501.0,0.0,5
8502.0,0.0,5
8503.0,10.8931,5
8504.0,62.699,5
8505.0,208.261,5
8506.0,197.847,5
8507.0,134.295,5
8508.0,87.5601,5
8509.0,40.4385,5
8510.0,12.8484,5
8511.0,25.8511,5
8512.0,10.4919,5
8513.0,0.0,5
8514.0,0.0,5
8515.0,0.0,5
8516.0,0.0,5
8517.0,0.0,5
8518.0,0.0,5
8519.0,0.0,5
8520.0,0.0,5
8521.0,0.0,5
8522.0,0.0,5
8523.0,0.0,5
8524.0,0.0,5
8525.0,0.0,5
8526.0,0.0,5
8527.0,7.479210000000001,5
8528.0,37.9203,5
8529.0,40.4418,5
8530.0,74.6516,5
8531.0,104.355,5
8532.0,88.757,5
8533.0,70.7205,5
8534.0,32.5134,5
8535.0,37.4012,5
8536.0,16.1796,5
8537.0,0.0,5
8538.0,0.0,5
8539.0,0.0,5
8540.0,0.0,5
8541.0,0.0,5
8542.0,0.0,5
8543.0,0.0,5
8544.0,0.0,5
8545.0,0.0,5
8546.0,0.0,5
8547.0,0.0,5
8548.0,0.0,5
8549.0,0.0,5
8550.0,0.0,5
8551.0,52.4547,5
8552.0,199.255,5
8553.0,358.414,5
8554.0,292.909,5
8555.0,48.4224,5
8556.0,54.5703,5
8557.0,252.257,5
8558.0,415.156,5
8559.0,83.0745,5
8560.0,126.609,5
8561.0,0.0,5
8562.0,0.0,5
8563.0,0.0,5
8564.0,0.0,5
8565.0,0.0,5
8566.0,0.0,5
8567.0,0.0,5
8568.0,0.0,5
8569.0,0.0,5
8570.0,0.0,5
8571.0,0.0,5
8572.0,0.0,5
8573.0,0.0,5
8574.0,0.0,5
8575.0,43.7088,5
8576.0,138.77,5
8577.0,92.7812,5
8578.0,233.705,5
8579.0,111.633,5
8580.0,165.43599999999998,5
8581.0,471.577,5
8582.0,416.11,5
8583.0,254.138,5
8584.0,127.14,5
8585.0,0.0,5
8586.0,0.0,5
8587.0,0.0,5
8588.0,0.0,5
8589.0,0.0,5
8590.0,0.0,5
8591.0,0.0,5
8592.0,0.0,5
8593.0,0.0,5
8594.0,0.0,5
8595.0,0.0,5
8596.0,0.0,5
8597.0,0.0,5
8598.0,0.0,5
8599.0,52.0191,5
8600.0,86.2572,5
8601.0,205.476,5
8602.0,530.128,5
8603.0,548.393,5
8604.0,464.384,5
8605.0,281.515,5
8606.0,381.468,5
8607.0,339.038,5
8608.0,128.05,5
8609.0,0.0,5
8610.0,0.0,5
8611.0,0.0,5
8612.0,0.0,5
8613.0,0.0,5
8614.0,0.0,5
8615.0,0.0,5
8616.0,0.0,5
8617.0,0.0,5
8618.0,0.0,5
8619.0,0.0,5
8620.0,0.0,5
8621.0,0.0,5
8622.0,0.0,5
8623.0,53.1778,5
8624.0,188.144,5
8625.0,129.43200000000002,5
8626.0,400.713,5
8627.0,278.487,5
8628.0,627.214,5
8629.0,591.931,5
8630.0,497.70099999999996,5
8631.0,345.773,5
8632.0,131.579,5
8633.0,0.0,5
8634.0,0.0,5
8635.0,0.0,5
8636.0,0.0,5
8637.0,0.0,5
8638.0,0.0,5
8639.0,0.0,5
8640.0,0.0,5
8641.0,0.0,5
8642.0,0.0,5
8643.0,0.0,5
8644.0,0.0,5
8645.0,0.0,5
8646.0,0.0,5
8647.0,45.2114,5
8648.0,192.993,5
8649.0,210.237,5
8650.0,270.79400000000004,5
8651.0,285.438,5
8652.0,396.223,5
8653.0,233.378,5
8654.0,240.535,5
8655.0,14.8069,5
8656.0,69.146,5
8657.0,0.0,5
8658.0,0.0,5
8659.0,0.0,5
8660.0,0.0,5
8661.0,0.0,5
8662.0,0.0,5
8663.0,0.0,5
8664.0,0.0,5
8665.0,0.0,5
8666.0,0.0,5
8667.0,0.0,5
8668.0,0.0,5
8669.0,0.0,5
8670.0,0.0,5
8671.0,10.3522,5
8672.0,127.109,5
8673.0,303.551,5
8674.0,517.7280000000001,5
8675.0,407.32,5
8676.0,593.429,5
8677.0,353.314,5
8678.0,452.494,5
8679.0,177.38400000000001,5
8680.0,108.949,5
8681.0,0.0,5
8682.0,0.0,5
8683.0,0.0,5
8684.0,0.0,5
8685.0,0.0,5
8686.0,0.0,5
8687.0,0.0,5
8688.0,0.0,5
8689.0,0.0,5
8690.0,0.0,5
8691.0,0.0,5
8692.0,0.0,5
8693.0,0.0,5
8694.0,0.0,5
8695.0,0.0,5
8696.0,148.931,5
8697.0,366.231,5
8698.0,487.329,5
8699.0,450.63,5
8700.0,381.31699999999995,5
8701.0,378.025,5
8702.0,282.188,5
8703.0,130.418,5
8704.0,0.0,5
8705.0,0.0,5
8706.0,0.0,5
8707.0,0.0,5
8708.0,0.0,5
8709.0,0.0,5
8710.0,0.0,5
8711.0,0.0,5
8712.0,0.0,5
8713.0,0.0,5
8714.0,0.0,5
8715.0,0.0,5
8716.0,0.0,5
8717.0,0.0,5
8718.0,0.0,5
8719.0,0.0,5
8720.0,7.45653,5
8721.0,29.2142,5
8722.0,25.0351,5
8723.0,79.1303,5
8724.0,88.5672,5
8725.0,112.781,5
8726.0,44.9919,5
8727.0,41.6874,5
8728.0,0.0,5
8729.0,0.0,5
8730.0,0.0,5
8731.0,0.0,5
8732.0,0.0,5
8733.0,0.0,5
8734.0,0.0,5
8735.0,0.0,5
8736.0,0.0,5
8737.0,0.0,5
8738.0,0.0,5
8739.0,0.0,5
8740.0,0.0,5
8741.0,0.0,5
8742.0,0.0,5
8743.0,0.0,5
8744.0,98.2156,5
8745.0,114.661,5
8746.0,172.29,5
8747.0,210.46400000000003,5
8748.0,260.245,5
8749.0,195.18900000000002,5
8750.0,165.91400000000002,5
8751.0,59.5167,5
8752.0,8.35551,5
8753.0,0.0,5
8754.0,0.0,5
8755.0,0.0,5
8756.0,0.0,5
8757.0,0.0,5
8758.0,0.0,5
8759.0,0.0,5
0.0,0.0,5
1.0,0.0,5
2.0,0.0,5
3.0,0.0,5
4.0,0.0,5
5.0,0.0,5
6.0,0.0,5
7.0,0.0,5
8.0,201.93599999999998,5
9.0,185.898,5
10.0,91.9364,5
11.0,108.416,5
12.0,26.6741,5
13.0,108.925,5
14.0,140.914,5
15.0,90.5624,5
16.0,26.7481,5
17.0,0.0,5
18.0,0.0,5
19.0,0.0,5
20.0,0.0,5
21.0,0.0,5
22.0,0.0,5
23.0,0.0,5
24.0,0.0,5
25.0,0.0,5
26.0,0.0,5
27.0,0.0,5
28.0,0.0,5
29.0,0.0,5
30.0,0.0,5
31.0,0.0,5
32.0,80.8935,5
33.0,112.39200000000001,5
34.0,292.14099999999996,5
35.0,256.19599999999997,5
36.0,192.497,5
37.0,73.6127,5
38.0,303.309,5
39.0,239.40099999999998,5
40.0,92.3991,5
41.0,0.0,5
42.0,0.0,5
43.0,0.0,5
44.0,0.0,5
45.0,0.0,5
46.0,0.0,5
47.0,0.0,5
48.0,0.0,5
49.0,0.0,5
50.0,0.0,5
51.0,0.0,5
52.0,0.0,5
53.0,0.0,5
54.0,0.0,5
55.0,0.0,5
56.0,186.31,5
57.0,178.623,5
58.0,259.29400000000004,5
59.0,216.213,5
60.0,351.085,5
61.0,370.38800000000003,5
62.0,395.00699999999995,5
63.0,413.586,5
64.0,189.202,5
65.0,5.0342400000000005,5
66.0,0.0,5
67.0,0.0,5
68.0,0.0,5
69.0,0.0,5
70.0,0.0,5
71.0,0.0,5
72.0,0.0,5
73.0,0.0,5
74.0,0.0,5
75.0,0.0,5
76.0,0.0,5
77.0,0.0,5
78.0,0.0,5
79.0,0.0,5
80.0,276.131,5
81.0,477.529,5
82.0,622.254,5
83.0,697.63,5
84.0,723.127,5
85.0,689.6610000000001,5
86.0,593.12,5
87.0,439.098,5
88.0,212.551,5
89.0,7.86787,5
90.0,0.0,5
91.0,0.0,5
92.0,0.0,5
93.0,0.0,5
94.0,0.0,5
95.0,0.0,5
96.0,0.0,5
97.0,0.0,5
98.0,0.0,5
99.0,0.0,5
100.0,0.0,5
101.0,0.0,5
102.0,0.0,5
103.0,0.0,5
104.0,278.39099999999996,5
105.0,482.651,5
106.0,621.566,5
107.0,637.2080000000001,5
108.0,667.198,5
109.0,575.901,5
110.0,584.964,5
111.0,405.75,5
112.0,168.829,5
113.0,0.0,5
114.0,0.0,5
115.0,0.0,5
116.0,0.0,5
117.0,0.0,5
118.0,0.0,5
119.0,0.0,5
120.0,0.0,5
121.0,0.0,5
122.0,0.0,5
123.0,0.0,5
124.0,0.0,5
125.0,0.0,5
126.0,0.0,5
127.0,0.0,5
128.0,250.521,5
129.0,436.082,5
130.0,576.047,5
131.0,660.561,5
132.0,681.06,5
133.0,649.941,5
134.0,563.7330000000001,5
135.0,412.332,5
136.0,189.96200000000002,5
137.0,8.101510000000001,5
138.0,0.0,5
139.0,0.0,5
140.0,0.0,5
141.0,0.0,5
142.0,0.0,5
143.0,0.0,5
144.0,0.0,5
145.0,0.0,5
146.0,0.0,5
147.0,0.0,5
148.0,0.0,5
149.0,0.0,5
150.0,0.0,5
151.0,0.0,5
152.0,11.0155,5
153.0,34.7679,5
154.0,78.7682,5
155.0,198.39,5
156.0,119.992,5
157.0,121.205,5
158.0,89.3638,5
159.0,114.675,5
160.0,181.04,5
161.0,7.838989999999999,5
162.0,0.0,5
163.0,0.0,5
164.0,0.0,5
165.0,0.0,5
166.0,0.0,5
167.0,0.0,5
168.0,0.0,5
169.0,0.0,5
170.0,0.0,5
171.0,0.0,5
172.0,0.0,5
173.0,0.0,5
174.0,0.0,5
175.0,0.0,5
176.0,148.321,5
177.0,223.46099999999998,5
178.0,236.797,5
179.0,547.984,5
180.0,645.746,5
181.0,629.191,5
182.0,441.41,5
183.0,306.828,5
184.0,137.594,5
185.0,0.0,5
186.0,0.0,5
187.0,0.0,5
188.0,0.0,5
189.0,0.0,5
190.0,0.0,5
191.0,0.0,5
192.0,0.0,5
193.0,0.0,5
194.0,0.0,5
195.0,0.0,5
196.0,0.0,5
197.0,0.0,5
198.0,0.0,5
199.0,0.0,5
200.0,171.678,5
201.0,200.019,5
202.0,309.613,5
203.0,460.055,5
204.0,656.069,5
205.0,642.688,5
206.0,565.15,5
207.0,424.664,5
208.0,196.87,5
209.0,0.710329,5
210.0,0.0,5
211.0,0.0,5
212.0,0.0,5
213.0,0.0,5
214.0,0.0,5
215.0,0.0,5
216.0,0.0,5
217.0,0.0,5
218.0,0.0,5
219.0,0.0,5
220.0,0.0,5
221.0,0.0,5
222.0,0.0,5
223.0,0.0,5
224.0,18.3147,5
225.0,36.5058,5
226.0,80.0077,5
227.0,192.09400000000002,5
228.0,301.28,5
229.0,555.6669999999999,5
230.0,615.8330000000001,5
231.0,454.315,5
232.0,223.49599999999998,5
233.0,15.8406,5
234.0,0.0,5
235.0,0.0,5
236.0,0.0,5
237.0,0.0,5
238.0,0.0,5
239.0,0.0,5
240.0,0.0,5
241.0,0.0,5
242.0,0.0,5
243.0,0.0,5
244.0,0.0,5
245.0,0.0,5
246.0,0.0,5
247.0,0.0,5
248.0,276.665,5
249.0,475.284,5
250.0,612.827,5
251.0,707.5210000000001,5
252.0,727.238,5
253.0,701.633,5
254.0,603.447,5
255.0,441.954,5
256.0,219.512,5
257.0,14.1418,5
258.0,0.0,5
259.0,0.0,5
260.0,0.0,5
261.0,0.0,5
262.0,0.0,5
263.0,0.0,5
264.0,0.0,5
265.0,0.0,5
266.0,0.0,5
267.0,0.0,5
268.0,0.0,5
269.0,0.0,5
270.0,0.0,5
271.0,0.0,5
272.0,248.0,5
273.0,441.186,5
274.0,559.1,5
275.0,645.794,5
276.0,694.324,5
277.0,658.5,5
278.0,581.934,5
279.0,430.597,5
280.0,221.766,5
281.0,18.2717,5
282.0,0.0,5
283.0,0.0,5
284.0,0.0,5
285.0,0.0,5
286.0,0.0,5
287.0,0.0,5
288.0,0.0,5
289.0,0.0,5
290.0,0.0,5
291.0,0.0,5
292.0,0.0,5
293.0,0.0,5
294.0,0.0,5
295.0,0.0,5
