electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,,89.0,,
1,Electric_Vehicle_3,13.0,89.0,,
1,Electric_Vehicle_3,12.0,89.0,,
1,Electric_Vehicle_3,11.0,89.0,,
1,Electric_Vehicle_3,10.0,89.0,,
1,Electric_Vehicle_3,9.0,89.0,,
1,Electric_Vehicle_3,8.0,89.0,,
1,Electric_Vehicle_3,7.0,89.0,,
1,Electric_Vehicle_3,6.0,89.0,,
1,Electric_Vehicle_3,5.0,89.0,,
1,Electric_Vehicle_3,4.0,89.0,,
1,Electric_Vehicle_3,3.0,89.0,,
1,Electric_Vehicle_3,2.0,89.0,,
1,Electric_Vehicle_3,1.0,89.0,,
1,Electric_Vehicle_3,0.0,89.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,80.0
1,Electric_Vehicle_3,9.0,95.0,,
1,Electric_Vehicle_3,8.0,95.0,,
1,Electric_Vehicle_3,7.0,95.0,,
1,Electric_Vehicle_3,6.0,95.0,,
1,Electric_Vehicle_3,5.0,95.0,,
1,Electric_Vehicle_3,4.0,95.0,,
1,Electric_Vehicle_3,3.0,95.0,,
1,Electric_Vehicle_3,2.0,95.0,,
1,Electric_Vehicle_3,1.0,95.0,,
1,Electric_Vehicle_3,0.0,95.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,88.0
1,Electric_Vehicle_3,13.0,86.0,,
1,Electric_Vehicle_3,12.0,86.0,,
1,Electric_Vehicle_3,11.0,86.0,,
1,Electric_Vehicle_3,10.0,86.0,,
1,Electric_Vehicle_3,9.0,86.0,,
1,Electric_Vehicle_3,8.0,86.0,,
1,Electric_Vehicle_3,7.0,86.0,,
1,Electric_Vehicle_3,6.0,86.0,,
1,Electric_Vehicle_3,5.0,86.0,,
1,Electric_Vehicle_3,4.0,86.0,,
1,Electric_Vehicle_3,3.0,86.0,,
1,Electric_Vehicle_3,2.0,86.0,,
1,Electric_Vehicle_3,1.0,86.0,,
1,Electric_Vehicle_3,0.0,86.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,72.0
1,Electric_Vehicle_3,14.0,87.0,,
1,Electric_Vehicle_3,13.0,87.0,,
1,Electric_Vehicle_3,12.0,87.0,,
1,Electric_Vehicle_3,11.0,87.0,,
1,Electric_Vehicle_3,10.0,87.0,,
1,Electric_Vehicle_3,9.0,87.0,,
1,Electric_Vehicle_3,8.0,87.0,,
1,Electric_Vehicle_3,7.0,87.0,,
1,Electric_Vehicle_3,6.0,87.0,,
1,Electric_Vehicle_3,5.0,87.0,,
1,Electric_Vehicle_3,4.0,87.0,,
1,Electric_Vehicle_3,3.0,87.0,,
1,Electric_Vehicle_3,2.0,87.0,,
1,Electric_Vehicle_3,1.0,87.0,,
1,Electric_Vehicle_3,0.0,87.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,73.0
1,Electric_Vehicle_3,13.0,87.0,,
1,Electric_Vehicle_3,12.0,87.0,,
1,Electric_Vehicle_3,11.0,87.0,,
1,Electric_Vehicle_3,10.0,87.0,,
1,Electric_Vehicle_3,9.0,87.0,,
1,Electric_Vehicle_3,8.0,87.0,,
1,Electric_Vehicle_3,7.0,87.0,,
1,Electric_Vehicle_3,6.0,87.0,,
1,Electric_Vehicle_3,5.0,87.0,,
1,Electric_Vehicle_3,4.0,87.0,,
1,Electric_Vehicle_3,3.0,87.0,,
1,Electric_Vehicle_3,2.0,87.0,,
1,Electric_Vehicle_3,1.0,87.0,,
1,Electric_Vehicle_3,0.0,87.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,74.0
1,Electric_Vehicle_3,13.0,84.0,,
1,Electric_Vehicle_3,12.0,84.0,,
1,Electric_Vehicle_3,11.0,84.0,,
1,Electric_Vehicle_3,10.0,84.0,,
1,Electric_Vehicle_3,9.0,84.0,,
1,Electric_Vehicle_3,8.0,84.0,,
1,Electric_Vehicle_3,7.0,84.0,,
1,Electric_Vehicle_3,6.0,84.0,,
1,Electric_Vehicle_3,5.0,84.0,,
1,Electric_Vehicle_3,4.0,84.0,,
1,Electric_Vehicle_3,3.0,84.0,,
1,Electric_Vehicle_3,2.0,84.0,,
1,Electric_Vehicle_3,1.0,84.0,,
1,Electric_Vehicle_3,0.0,84.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,78.0
1,Electric_Vehicle_3,14.0,82.0,,
1,Electric_Vehicle_3,13.0,82.0,,
1,Electric_Vehicle_3,12.0,82.0,,
1,Electric_Vehicle_3,11.0,82.0,,
1,Electric_Vehicle_3,10.0,82.0,,
1,Electric_Vehicle_3,9.0,82.0,,
1,Electric_Vehicle_3,8.0,82.0,,
1,Electric_Vehicle_3,7.0,82.0,,
1,Electric_Vehicle_3,6.0,82.0,,
1,Electric_Vehicle_3,5.0,82.0,,
1,Electric_Vehicle_3,4.0,82.0,,
1,Electric_Vehicle_3,3.0,82.0,,
1,Electric_Vehicle_3,2.0,82.0,,
1,Electric_Vehicle_3,1.0,82.0,,
1,Electric_Vehicle_3,0.0,82.0,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,73.0
1,Electric_Vehicle_3,0.0,82.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
1,Electric_Vehicle_3,12.0,82.0,,
1,Electric_Vehicle_3,11.0,82.0,,
1,Electric_Vehicle_3,10.0,82.0,,
1,Electric_Vehicle_3,9.0,82.0,,
1,Electric_Vehicle_3,8.0,82.0,,
1,Electric_Vehicle_3,7.0,82.0,,
1,Electric_Vehicle_3,6.0,82.0,,
1,Electric_Vehicle_3,5.0,82.0,,
1,Electric_Vehicle_3,4.0,82.0,,
1,Electric_Vehicle_3,3.0,82.0,,
1,Electric_Vehicle_3,2.0,82.0,,
1,Electric_Vehicle_3,1.0,82.0,,
1,Electric_Vehicle_3,0.0,82.0,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,73.0
1,Electric_Vehicle_3,18.0,90.0,,
1,Electric_Vehicle_3,17.0,90.0,,
1,Electric_Vehicle_3,16.0,90.0,,
1,Electric_Vehicle_3,15.0,90.0,,
1,Electric_Vehicle_3,14.0,90.0,,
1,Electric_Vehicle_3,13.0,90.0,,
1,Electric_Vehicle_3,12.0,90.0,,
1,Electric_Vehicle_3,11.0,90.0,,
1,Electric_Vehicle_3,10.0,90.0,,
1,Electric_Vehicle_3,9.0,90.0,,
1,Electric_Vehicle_3,8.0,90.0,,
1,Electric_Vehicle_3,7.0,90.0,,
1,Electric_Vehicle_3,6.0,90.0,,
1,Electric_Vehicle_3,5.0,90.0,,
1,Electric_Vehicle_3,4.0,90.0,,
1,Electric_Vehicle_3,3.0,90.0,,
1,Electric_Vehicle_3,2.0,90.0,,
1,Electric_Vehicle_3,1.0,90.0,,
1,Electric_Vehicle_3,0.0,90.0,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,84.0
1,Electric_Vehicle_3,17.0,90.0,,
1,Electric_Vehicle_3,16.0,90.0,,
1,Electric_Vehicle_3,15.0,90.0,,
1,Electric_Vehicle_3,14.0,90.0,,
1,Electric_Vehicle_3,13.0,90.0,,
1,Electric_Vehicle_3,12.0,90.0,,
1,Electric_Vehicle_3,11.0,90.0,,
1,Electric_Vehicle_3,10.0,90.0,,
1,Electric_Vehicle_3,9.0,90.0,,
1,Electric_Vehicle_3,8.0,90.0,,
1,Electric_Vehicle_3,7.0,90.0,,
1,Electric_Vehicle_3,6.0,90.0,,
1,Electric_Vehicle_3,5.0,90.0,,
1,Electric_Vehicle_3,4.0,90.0,,
1,Electric_Vehicle_3,3.0,90.0,,
1,Electric_Vehicle_3,2.0,90.0,,
1,Electric_Vehicle_3,1.0,90.0,,
1,Electric_Vehicle_3,0.0,90.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,1.0,77.0
2,Electric_Vehicle_3,,,0.0,77.0
1,Electric_Vehicle_3,14.0,86.0,,
1,Electric_Vehicle_3,13.0,86.0,,
1,Electric_Vehicle_3,12.0,86.0,,
1,Electric_Vehicle_3,11.0,86.0,,
1,Electric_Vehicle_3,10.0,86.0,,
1,Electric_Vehicle_3,9.0,86.0,,
1,Electric_Vehicle_3,8.0,86.0,,
1,Electric_Vehicle_3,7.0,86.0,,
1,Electric_Vehicle_3,6.0,86.0,,
1,Electric_Vehicle_3,5.0,86.0,,
1,Electric_Vehicle_3,4.0,86.0,,
1,Electric_Vehicle_3,3.0,86.0,,
1,Electric_Vehicle_3,2.0,86.0,,
1,Electric_Vehicle_3,1.0,86.0,,
1,Electric_Vehicle_3,0.0,86.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,1.0,38.0
2,Electric_Vehicle_3,,,0.0,38.0
1,Electric_Vehicle_3,12.0,99.0,,
1,Electric_Vehicle_3,11.0,99.0,,
1,Electric_Vehicle_3,10.0,99.0,,
1,Electric_Vehicle_3,9.0,99.0,,
1,Electric_Vehicle_3,8.0,99.0,,
1,Electric_Vehicle_3,7.0,99.0,,
1,Electric_Vehicle_3,6.0,99.0,,
1,Electric_Vehicle_3,5.0,99.0,,
1,Electric_Vehicle_3,4.0,99.0,,
1,Electric_Vehicle_3,3.0,99.0,,
1,Electric_Vehicle_3,2.0,99.0,,
1,Electric_Vehicle_3,1.0,99.0,,
1,Electric_Vehicle_3,0.0,99.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,1.0,75.0
2,Electric_Vehicle_3,,,0.0,75.0
1,Electric_Vehicle_3,13.0,80.0,,
1,Electric_Vehicle_3,12.0,80.0,,
1,Electric_Vehicle_3,11.0,80.0,,
1,Electric_Vehicle_3,10.0,80.0,,
1,Electric_Vehicle_3,9.0,80.0,,
1,Electric_Vehicle_3,8.0,80.0,,
1,Electric_Vehicle_3,7.0,80.0,,
1,Electric_Vehicle_3,6.0,80.0,,
1,Electric_Vehicle_3,5.0,80.0,,
1,Electric_Vehicle_3,4.0,80.0,,
1,Electric_Vehicle_3,3.0,80.0,,
1,Electric_Vehicle_3,2.0,80.0,,
1,Electric_Vehicle_3,1.0,80.0,,
1,Electric_Vehicle_3,0.0,80.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,56.0
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,,80.0,,
1,Electric_Vehicle_3,11.0,80.0,,
1,Electric_Vehicle_3,10.0,80.0,,
1,Electric_Vehicle_3,9.0,80.0,,
1,Electric_Vehicle_3,8.0,80.0,,
1,Electric_Vehicle_3,7.0,80.0,,
1,Electric_Vehicle_3,6.0,80.0,,
1,Electric_Vehicle_3,5.0,80.0,,
1,Electric_Vehicle_3,4.0,80.0,,
1,Electric_Vehicle_3,3.0,80.0,,
1,Electric_Vehicle_3,2.0,80.0,,
1,Electric_Vehicle_3,1.0,80.0,,
1,Electric_Vehicle_3,0.0,80.0,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,71.0
1,Electric_Vehicle_3,16.0,89.0,,
1,Electric_Vehicle_3,15.0,89.0,,
1,Electric_Vehicle_3,14.0,89.0,,
1,Electric_Vehicle_3,13.0,89.0,,
1,Electric_Vehicle_3,12.0,89.0,,
1,Electric_Vehicle_3,11.0,89.0,,
1,Electric_Vehicle_3,10.0,89.0,,
1,Electric_Vehicle_3,9.0,89.0,,
1,Electric_Vehicle_3,8.0,89.0,,
1,Electric_Vehicle_3,7.0,89.0,,
1,Electric_Vehicle_3,6.0,89.0,,
1,Electric_Vehicle_3,5.0,89.0,,
1,Electric_Vehicle_3,4.0,89.0,,
1,Electric_Vehicle_3,3.0,89.0,,
1,Electric_Vehicle_3,2.0,89.0,,
1,Electric_Vehicle_3,1.0,89.0,,
1,Electric_Vehicle_3,0.0,89.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,65.0
1,Electric_Vehicle_3,13.0,80.0,,
1,Electric_Vehicle_3,12.0,80.0,,
1,Electric_Vehicle_3,11.0,80.0,,
1,Electric_Vehicle_3,10.0,80.0,,
1,Electric_Vehicle_3,9.0,80.0,,
1,Electric_Vehicle_3,8.0,80.0,,
1,Electric_Vehicle_3,7.0,80.0,,
1,Electric_Vehicle_3,6.0,80.0,,
1,Electric_Vehicle_3,5.0,80.0,,
1,Electric_Vehicle_3,4.0,80.0,,
1,Electric_Vehicle_3,3.0,80.0,,
1,Electric_Vehicle_3,2.0,80.0,,
1,Electric_Vehicle_3,1.0,80.0,,
1,Electric_Vehicle_3,0.0,80.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,56.0
1,Electric_Vehicle_3,12.0,80.0,,
1,Electric_Vehicle_3,11.0,80.0,,
1,Electric_Vehicle_3,10.0,80.0,,
1,Electric_Vehicle_3,9.0,80.0,,
1,Electric_Vehicle_3,8.0,80.0,,
1,Electric_Vehicle_3,7.0,80.0,,
1,Electric_Vehicle_3,6.0,80.0,,
1,Electric_Vehicle_3,5.0,80.0,,
1,Electric_Vehicle_3,4.0,80.0,,
1,Electric_Vehicle_3,3.0,80.0,,
1,Electric_Vehicle_3,2.0,80.0,,
1,Electric_Vehicle_3,1.0,80.0,,
1,Electric_Vehicle_3,0.0,80.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,56.0
1,Electric_Vehicle_3,14.0,86.0,,
1,Electric_Vehicle_3,13.0,86.0,,
1,Electric_Vehicle_3,12.0,86.0,,
1,Electric_Vehicle_3,11.0,86.0,,
1,Electric_Vehicle_3,10.0,86.0,,
1,Electric_Vehicle_3,9.0,86.0,,
1,Electric_Vehicle_3,8.0,86.0,,
1,Electric_Vehicle_3,7.0,86.0,,
1,Electric_Vehicle_3,6.0,86.0,,
1,Electric_Vehicle_3,5.0,86.0,,
1,Electric_Vehicle_3,4.0,86.0,,
1,Electric_Vehicle_3,3.0,86.0,,
1,Electric_Vehicle_3,2.0,86.0,,
1,Electric_Vehicle_3,1.0,86.0,,
1,Electric_Vehicle_3,0.0,86.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,62.0
1,Electric_Vehicle_3,13.0,86.0,,
1,Electric_Vehicle_3,12.0,86.0,,
1,Electric_Vehicle_3,11.0,86.0,,
1,Electric_Vehicle_3,10.0,86.0,,
1,Electric_Vehicle_3,9.0,86.0,,
1,Electric_Vehicle_3,8.0,86.0,,
1,Electric_Vehicle_3,7.0,86.0,,
1,Electric_Vehicle_3,6.0,86.0,,
1,Electric_Vehicle_3,5.0,86.0,,
1,Electric_Vehicle_3,4.0,86.0,,
1,Electric_Vehicle_3,3.0,86.0,,
1,Electric_Vehicle_3,2.0,86.0,,
1,Electric_Vehicle_3,1.0,86.0,,
1,Electric_Vehicle_3,0.0,86.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,62.0
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,,77.0,,
1,Electric_Vehicle_3,9.0,77.0,,
1,Electric_Vehicle_3,8.0,77.0,,
1,Electric_Vehicle_3,7.0,77.0,,
1,Electric_Vehicle_3,6.0,77.0,,
1,Electric_Vehicle_3,5.0,77.0,,
1,Electric_Vehicle_3,4.0,77.0,,
1,Electric_Vehicle_3,3.0,77.0,,
1,Electric_Vehicle_3,2.0,77.0,,
1,Electric_Vehicle_3,1.0,77.0,,
1,Electric_Vehicle_3,0.0,77.0,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,68.0
1,Electric_Vehicle_3,20.0,88.0,,
1,Electric_Vehicle_3,19.0,88.0,,
1,Electric_Vehicle_3,18.0,88.0,,
1,Electric_Vehicle_3,17.0,88.0,,
1,Electric_Vehicle_3,16.0,88.0,,
1,Electric_Vehicle_3,15.0,88.0,,
1,Electric_Vehicle_3,14.0,88.0,,
1,Electric_Vehicle_3,13.0,88.0,,
1,Electric_Vehicle_3,12.0,88.0,,
1,Electric_Vehicle_3,11.0,88.0,,
1,Electric_Vehicle_3,10.0,88.0,,
1,Electric_Vehicle_3,9.0,88.0,,
1,Electric_Vehicle_3,8.0,88.0,,
1,Electric_Vehicle_3,7.0,88.0,,
1,Electric_Vehicle_3,6.0,88.0,,
1,Electric_Vehicle_3,5.0,88.0,,
1,Electric_Vehicle_3,4.0,88.0,,
1,Electric_Vehicle_3,3.0,88.0,,
1,Electric_Vehicle_3,2.0,88.0,,
1,Electric_Vehicle_3,1.0,88.0,,
1,Electric_Vehicle_3,0.0,88.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,83.0
1,Electric_Vehicle_3,13.0,88.0,,
1,Electric_Vehicle_3,12.0,88.0,,
1,Electric_Vehicle_3,11.0,88.0,,
1,Electric_Vehicle_3,10.0,88.0,,
1,Electric_Vehicle_3,9.0,88.0,,
1,Electric_Vehicle_3,8.0,88.0,,
1,Electric_Vehicle_3,7.0,88.0,,
1,Electric_Vehicle_3,6.0,88.0,,
1,Electric_Vehicle_3,5.0,88.0,,
1,Electric_Vehicle_3,4.0,88.0,,
1,Electric_Vehicle_3,3.0,88.0,,
1,Electric_Vehicle_3,2.0,88.0,,
1,Electric_Vehicle_3,1.0,88.0,,
1,Electric_Vehicle_3,0.0,88.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,76.0
1,Electric_Vehicle_3,13.0,67.0,,
1,Electric_Vehicle_3,12.0,67.0,,
1,Electric_Vehicle_3,11.0,67.0,,
1,Electric_Vehicle_3,10.0,67.0,,
1,Electric_Vehicle_3,9.0,67.0,,
1,Electric_Vehicle_3,8.0,67.0,,
1,Electric_Vehicle_3,7.0,67.0,,
1,Electric_Vehicle_3,6.0,67.0,,
1,Electric_Vehicle_3,5.0,67.0,,
1,Electric_Vehicle_3,4.0,67.0,,
1,Electric_Vehicle_3,3.0,67.0,,
1,Electric_Vehicle_3,2.0,67.0,,
1,Electric_Vehicle_3,1.0,67.0,,
1,Electric_Vehicle_3,0.0,67.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,1.0,33.0
2,Electric_Vehicle_3,,,0.0,33.0
1,Electric_Vehicle_3,13.0,67.0,,
1,Electric_Vehicle_3,12.0,67.0,,
1,Electric_Vehicle_3,11.0,67.0,,
1,Electric_Vehicle_3,10.0,67.0,,
1,Electric_Vehicle_3,9.0,67.0,,
1,Electric_Vehicle_3,8.0,67.0,,
1,Electric_Vehicle_3,7.0,67.0,,
1,Electric_Vehicle_3,6.0,67.0,,
1,Electric_Vehicle_3,5.0,67.0,,
1,Electric_Vehicle_3,4.0,67.0,,
1,Electric_Vehicle_3,3.0,67.0,,
1,Electric_Vehicle_3,2.0,67.0,,
1,Electric_Vehicle_3,1.0,67.0,,
1,Electric_Vehicle_3,0.0,67.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,33.0
1,Electric_Vehicle_3,13.0,87.0,,
1,Electric_Vehicle_3,12.0,87.0,,
1,Electric_Vehicle_3,11.0,87.0,,
1,Electric_Vehicle_3,10.0,87.0,,
1,Electric_Vehicle_3,9.0,87.0,,
1,Electric_Vehicle_3,8.0,87.0,,
1,Electric_Vehicle_3,7.0,87.0,,
1,Electric_Vehicle_3,6.0,87.0,,
1,Electric_Vehicle_3,5.0,87.0,,
1,Electric_Vehicle_3,4.0,87.0,,
1,Electric_Vehicle_3,3.0,87.0,,
1,Electric_Vehicle_3,2.0,87.0,,
1,Electric_Vehicle_3,1.0,87.0,,
1,Electric_Vehicle_3,0.0,87.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,53.0
1,Electric_Vehicle_3,15.0,84.0,,
1,Electric_Vehicle_3,14.0,84.0,,
1,Electric_Vehicle_3,13.0,84.0,,
1,Electric_Vehicle_3,12.0,84.0,,
1,Electric_Vehicle_3,11.0,84.0,,
1,Electric_Vehicle_3,10.0,84.0,,
1,Electric_Vehicle_3,9.0,84.0,,
1,Electric_Vehicle_3,8.0,84.0,,
1,Electric_Vehicle_3,7.0,84.0,,
1,Electric_Vehicle_3,6.0,84.0,,
1,Electric_Vehicle_3,5.0,84.0,,
1,Electric_Vehicle_3,4.0,84.0,,
1,Electric_Vehicle_3,3.0,84.0,,
1,Electric_Vehicle_3,2.0,84.0,,
1,Electric_Vehicle_3,1.0,84.0,,
1,Electric_Vehicle_3,0.0,84.0,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,75.0
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,,84.0,,
1,Electric_Vehicle_3,8.0,84.0,,
1,Electric_Vehicle_3,7.0,84.0,,
1,Electric_Vehicle_3,6.0,84.0,,
1,Electric_Vehicle_3,5.0,84.0,,
1,Electric_Vehicle_3,4.0,84.0,,
1,Electric_Vehicle_3,3.0,84.0,,
1,Electric_Vehicle_3,2.0,84.0,,
1,Electric_Vehicle_3,1.0,84.0,,
1,Electric_Vehicle_3,0.0,84.0,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
3,,,,,
2,Electric_Vehicle_3,,,0.0,50.0
