Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
23.41,56.62,225.94,607.69,27.63,20.13,17.59,38.62,60.89,56.13,198.98,0.00,367.78,165.20,0.00,129.68
25.32,50.88,292.31,559.75,26.49,18.77,17.65,40.20,66.42,59.78,89.66,0.00,345.95,80.00,0.00,34.59
26.62,45.25,335.81,448.69,25.16,18.22,19.15,43.66,68.39,55.63,7.64,0.00,375.06,5.80,0.00,23.80
27.50,42.38,312.00,459.56,23.51,17.06,19.14,52.21,72.89,56.94,0.00,0.00,391.57,0.00,0.00,46.12
27.99,40.75,316.38,342.81,22.22,15.57,17.41,58.31,76.10,65.88,0.00,0.00,301.95,0.00,0.00,112.98
27.98,40.00,254.38,289.38,21.39,14.96,19.19,57.21,73.63,60.95,0.00,0.00,260.97,0.00,0.00,392.80
27.40,39.38,195.19,162.06,20.03,13.29,18.62,61.32,78.09,66.14,0.00,0.00,141.52,0.00,0.00,687.12
26.29,40.88,88.19,78.69,18.76,13.23,17.85,66.46,76.39,72.49,0.00,0.00,55.12,0.00,0.00,534.73
24.93,44.50,7.50,5.69,17.89,12.72,18.40,70.07,78.27,70.66,0.00,17.92,12.77,0.00,12.98,45.68
23.65,51.62,0.00,0.00,16.73,13.82,18.72,74.70,71.51,70.74,0.00,100.77,0.00,0.00,57.20,0.00
22.39,57.50,0.00,0.00,15.40,14.18,16.96,77.05,68.67,81.53,0.00,180.75,0.00,0.00,23.79,0.00
21.15,58.38,0.00,0.00,14.67,15.13,18.14,75.19,65.79,74.78,0.00,270.25,0.00,0.00,54.83,0.00
19.95,61.75,0.00,0.00,13.54,17.22,17.17,76.74,57.69,80.65,0.00,358.58,0.00,0.00,126.43,0.00
18.75,66.50,0.00,0.00,13.24,17.68,16.48,76.32,59.64,87.90,0.00,346.76,0.00,0.00,34.67,0.00
17.61,71.75,0.00,0.00,12.89,18.60,18.12,77.33,58.00,77.25,18.15,361.38,0.00,13.14,22.93,0.00
16.45,76.50,0.00,0.00,13.75,18.78,17.63,71.88,58.47,79.89,100.26,382.07,0.00,56.91,45.00,0.00
15.25,78.00,0.00,0.00,14.44,18.09,19.33,67.46,62.94,72.17,184.19,318.35,0.00,24.24,119.11,0.00
14.43,76.75,0.00,0.00,15.39,19.09,18.02,64.59,61.42,80.48,275.60,259.05,0.00,55.92,389.90,0.00
13.76,75.38,0.00,0.00,17.04,18.97,19.68,58.47,64.57,71.12,353.98,145.23,0.00,124.81,705.12,0.00
13.25,76.25,0.00,0.00,17.70,18.52,19.91,59.57,69.31,78.26,347.16,58.06,0.00,34.71,563.24,0.00
13.04,76.38,18.38,13.31,18.33,18.35,18.27,59.19,70.89,94.60,354.53,12.73,16.90,22.49,45.53,3.21
13.69,72.25,99.75,56.62,18.60,18.23,19.00,59.23,73.43,92.09,377.31,0.00,95.65,44.44,0.00,19.92
14.66,66.25,187.62,24.69,18.44,17.28,21.84,61.47,79.76,76.82,326.55,0.00,204.83,122.18,0.00,47.37
15.62,63.38,280.94,57.00,19.03,17.75,23.51,61.65,77.02,67.85,258.08,0.00,296.88,388.45,0.00,72.93
16.88,59.25,349.38,123.19,19.14,17.18,23.70,63.78,80.64,67.19,147.09,0.00,332.51,714.12,0.00,59.48
17.71,59.50,347.56,34.75,18.86,16.74,26.13,67.71,86.33,57.89,59.53,0.00,400.02,577.50,0.00,45.11
18.09,60.38,347.69,22.06,18.33,17.62,25.95,71.00,80.25,60.56,12.71,0.00,362.51,45.45,0.00,40.75
18.45,60.00,372.56,43.88,17.98,17.59,27.35,74.77,80.14,55.42,0.00,0.00,359.12,0.00,0.00,37.78
18.73,60.00,334.75,125.25,17.43,18.65,28.51,78.88,76.09,50.92,0.00,0.00,337.34,0.00,0.00,34.32
18.99,61.88,257.12,387.00,17.55,18.18,27.47,78.13,79.62,53.13,0.00,0.00,243.27,0.00,0.00,25.22
19.29,63.00,148.94,723.12,17.18,19.12,28.40,80.63,74.25,48.57,0.00,0.00,160.75,0.00,0.00,9.07
19.15,66.12,61.00,591.75,16.87,19.34,27.71,85.54,81.69,51.05,0.00,0.00,65.66,0.00,0.00,0.59
18.31,71.12,12.69,45.38,17.37,18.63,27.31,81.75,92.30,51.65,0.00,17.35,5.67,0.00,3.29,0.00
17.77,76.12,0.00,0.00,17.57,19.42,26.50,80.26,89.49,56.41,0.00,98.70,0.00,0.00,20.55,0.00
17.57,78.00,0.00,0.00,18.30,21.56,25.83,78.04,78.41,60.51,0.00,200.92,0.00,0.00,46.47,0.00
17.38,79.25,0.00,0.00,18.25,23.23,25.36,79.18,69.30,61.98,0.00,291.04,0.00,0.00,71.50,0.00
17.18,80.62,0.00,0.00,18.83,24.13,24.20,75.82,65.22,65.81,0.00,343.56,0.00,0.00,61.46,0.00
16.98,84.75,0.00,0.00,19.06,25.98,21.87,83.40,58.51,74.33,0.00,395.95,0.00,0.00,44.65,0.00
17.15,83.25,0.00,0.00,18.81,26.42,23.33,91.15,58.66,65.23,17.58,375.56,0.00,3.34,42.22,0.00
17.55,80.38,0.00,0.00,19.63,27.43,21.95,88.18,55.08,70.72,100.22,361.34,0.00,20.87,38.02,0.00
18.01,80.00,0.00,0.00,21.42,28.19,19.30,79.20,52.15,82.64,198.96,329.92,0.00,46.01,33.57,0.00
18.32,78.75,0.00,0.00,23.08,27.74,20.03,70.02,52.13,76.42,288.11,248.26,0.00,70.78,25.73,0.00
18.59,77.38,0.00,0.00,24.35,28.03,19.56,64.24,49.91,80.45,349.09,156.75,0.00,62.45,8.85,0.00
18.82,85.12,0.00,0.00,25.91,27.34,18.92,58.81,52.46,87.39,393.91,64.02,0.00,44.42,0.57,0.00
18.96,90.00,17.81,3.38,26.66,26.67,18.25,57.70,54.26,91.63,382.09,5.43,12.33,42.96,0.00,0.00
19.81,86.88,101.75,21.19,27.47,25.89,20.39,54.92,59.08,77.55,362.45,0.00,59.65,38.13,0.00,16.27
21.30,80.00,197.00,45.56,28.03,25.26,19.08,52.77,63.20,87.22,326.21,0.00,159.92,33.19,0.00,172.00
22.96,70.75,285.19,70.06,27.88,24.72,22.58,51.62,65.11,67.41,250.76,0.00,217.89,25.99,0.00,699.09
24.54,63.25,354.62,63.44,27.85,23.82,25.02,50.58,67.71,57.18,154.75,0.00,319.60,8.73,0.00,790.73
25.85,59.12,391.88,44.19,27.16,22.37,24.67,53.17,71.86,58.76,63.20,0.00,340.59,0.57,0.00,328.80
26.86,56.75,388.62,43.69,26.35,22.66,25.14,55.57,68.68,55.76,5.31,0.00,341.95,0.00,0.00,106.60
27.51,54.75,363.56,38.25,25.59,21.53,25.67,60.41,72.99,52.86,0.00,0.00,250.58,0.00,0.00,24.70
27.89,53.38,322.50,32.81,24.97,19.79,23.98,64.54,79.95,58.68,0.00,0.00,109.32,0.00,0.00,1.37
28.00,51.12,253.25,26.25,24.40,19.83,23.25,66.68,77.52,60.81,0.00,0.00,76.57,0.00,0.00,4.19
27.69,51.25,152.75,8.62,23.62,19.37,22.99,68.67,81.60,60.77,0.00,0.00,136.85,0.00,0.00,26.73
27.00,53.88,62.38,0.56,22.62,18.86,23.57,70.62,87.76,58.00,0.00,0.00,81.89,0.00,0.00,42.42
26.07,56.88,5.19,0.00,22.33,18.58,22.17,70.40,89.56,64.31,0.00,12.63,6.89,0.00,0.00,3.23
25.33,61.75,0.00,0.00,21.32,19.70,22.46,74.12,81.77,63.93,0.00,56.98,0.00,0.00,15.54,0.00
24.73,65.88,0.00,0.00,20.03,19.45,20.35,78.60,85.05,74.80,0.00,164.33,0.00,0.00,176.75,0.00
24.12,68.25,0.00,0.00,19.73,22.06,20.99,78.07,70.15,70.41,0.00,210.29,0.00,0.00,674.70,0.00
23.46,69.62,0.00,0.00,19.27,24.50,20.53,82.18,59.46,73.32,0.00,308.58,0.00,0.00,763.46,0.00
22.83,69.38,0.00,0.00,18.83,25.16,21.36,87.94,56.82,70.19,0.00,353.55,0.00,0.00,341.30,0.00
22.04,72.12,0.00,0.00,18.75,25.69,20.28,88.53,53.76,81.56,12.79,356.32,0.00,0.00,111.08,0.00
21.14,75.25,0.00,0.00,19.35,25.83,20.40,83.89,52.24,84.68,55.64,253.67,0.00,15.17,25.01,0.00
20.24,77.25,0.00,0.00,19.63,24.60,19.38,83.96,56.28,94.70,166.54,114.66,0.00,179.12,1.43,0.00
19.65,78.62,0.00,0.00,21.80,23.73,18.93,71.51,58.85,97.74,206.49,79.41,0.00,662.51,4.34,0.00
19.19,82.75,0.00,0.00,24.24,23.25,17.51,60.61,59.70,100.00,303.07,139.45,0.00,749.82,27.24,0.00
18.81,88.12,0.00,0.00,25.41,23.24,19.38,55.85,59.44,92.93,360.02,80.04,0.00,347.56,41.46,0.00
18.89,87.50,12.94,0.00,25.96,22.22,19.58,52.75,64.10,90.13,363.51,6.92,14.83,113.32,3.24,0.00
19.06,86.00,54.31,14.81,25.92,22.09,18.87,51.93,65.72,96.03,255.21,0.00,77.28,25.16,0.00,1.10
19.79,82.88,168.75,181.50,24.91,20.87,20.96,55.08,72.21,80.70,117.33,0.00,164.62,1.47,0.00,6.22
21.57,72.88,202.69,650.31,23.97,20.97,21.55,57.86,70.52,70.70,80.83,0.00,219.91,4.42,0.00,7.66
24.02,61.75,297.56,736.19,23.38,20.57,21.51,59.16,73.10,69.65,140.76,0.00,246.59,27.50,0.00,9.53
25.62,54.88,366.50,353.81,23.07,20.79,23.49,60.16,73.35,60.47,79.12,0.00,300.61,40.98,0.00,13.91
26.19,51.75,370.69,115.56,22.24,20.06,23.32,63.99,82.90,61.64,6.93,0.00,295.69,3.24,0.00,13.36
25.99,51.62,256.75,25.31,21.91,19.91,24.34,66.61,87.90,57.49,0.00,0.00,290.17,0.00,0.00,12.57
25.18,53.88,120.00,1.50,21.13,19.28,21.49,70.91,95.41,80.27,0.00,0.00,214.86,0.00,0.00,8.10
24.18,56.88,82.25,4.50,20.96,18.96,22.46,70.57,97.56,86.17,0.00,0.00,189.63,0.00,0.00,6.34
23.49,58.62,142.06,27.75,20.59,18.20,23.59,72.99,100.00,80.68,0.00,0.00,134.28,0.00,0.00,0.52
22.93,60.88,78.19,40.50,20.50,19.02,21.93,74.92,95.46,88.05,0.00,0.00,58.59,0.00,0.00,0.00
22.26,63.88,6.94,3.25,19.95,19.10,22.56,83.58,93.44,80.94,0.00,14.35,5.89,0.00,0.00,0.00
21.75,67.50,0.00,0.00,19.66,19.01,21.42,89.51,95.08,85.41,0.00,78.08,0.00,0.00,1.11,0.00
21.35,69.62,0.00,0.00,19.22,20.47,21.52,95.77,83.72,82.91,0.00,159.25,0.00,0.00,6.01,0.00
20.95,70.62,0.00,0.00,18.97,21.21,22.11,97.47,72.48,77.81,0.00,214.90,0.00,0.00,7.48,0.00
20.61,72.88,0.00,0.00,18.55,21.58,20.51,100.00,69.33,86.06,0.00,247.76,0.00,0.00,9.57,0.00
20.25,76.50,0.00,0.00,18.84,22.86,21.00,96.73,63.49,81.58,0.00,288.11,0.00,0.00,13.33,0.00
19.85,84.25,0.00,0.00,18.87,23.03,20.64,95.09,63.01,82.54,14.12,289.65,0.00,0.00,13.08,0.00
19.45,91.12,0.00,0.00,19.08,23.69,19.67,94.60,60.44,90.09,78.48,277.83,0.00,1.11,12.03,0.00
19.18,96.12,0.00,0.00,20.23,22.18,19.33,85.24,76.63,93.07,156.56,226.74,0.00,5.91,8.55,0.00
18.98,97.38,0.00,0.00,21.04,22.69,20.25,73.36,84.77,86.60,212.39,192.91,0.00,7.40,6.45,0.00
18.84,97.62,0.00,0.00,21.61,23.31,21.56,69.16,82.40,77.97,248.35,131.64,0.00,9.60,0.51,0.00
18.68,98.00,0.00,0.00,22.54,22.35,19.50,64.99,85.52,91.11,281.87,60.48,0.00,13.04,0.00,0.00
18.66,96.75,13.88,0.00,22.88,22.39,20.44,63.70,81.97,85.12,286.64,5.82,12.88,12.95,0.00,0.00
19.14,94.12,78.88,1.12,23.37,21.62,21.81,61.91,84.20,77.80,271.67,0.00,77.75,11.77,0.00,0.00
20.02,86.75,153.88,5.81,22.53,21.52,22.12,74.82,82.96,71.48,232.68,0.00,149.47,8.78,0.00,1.54
20.90,74.25,209.88,7.31,22.81,21.68,23.79,84.08,80.40,62.10,194.55,0.00,229.03,6.51,0.00,8.90
21.64,69.00,248.94,9.62,23.16,20.77,23.14,83.26,84.53,65.67,130.32,0.00,255.84,0.51,0.00,12.02
22.27,66.50,275.62,12.75,22.57,20.88,25.09,84.26,82.29,57.12,61.43,0.00,310.00,0.00,0.00,16.44
22.75,64.38,283.62,12.81,22.30,20.61,25.09,82.49,82.77,58.77,5.79,0.00,298.79,0.00,0.00,15.70
23.09,63.38,265.50,11.50,21.72,20.10,26.57,83.60,87.49,53.15,0.00,0.00,303.32,0.00,0.00,15.42
22.83,73.00,238.62,9.00,21.51,19.91,26.18,82.98,89.54,53.46,0.00,0.00,259.32,0.00,0.00,12.15
22.91,83.38,196.19,6.56,21.46,20.29,26.70,81.70,86.30,48.85,0.00,0.00,213.05,0.00,0.00,9.98
23.04,84.12,129.00,0.50,20.90,20.91,27.01,83.77,81.99,46.19,0.00,0.00,143.95,0.00,0.00,3.16
22.75,83.00,62.38,0.00,20.82,19.91,25.58,82.65,88.55,58.00,0.00,0.00,60.25,0.00,0.00,0.19
22.23,83.00,5.75,0.00,20.59,20.37,24.77,82.89,85.56,74.03,0.00,12.82,5.02,0.00,0.00,0.00
21.81,83.00,0.00,0.00,20.32,21.29,25.15,86.18,80.96,74.95,0.00,75.03,0.00,0.00,0.00,0.00
21.51,83.00,0.00,0.00,20.19,21.92,22.72,87.77,72.55,86.51,0.00,147.36,0.00,0.00,1.52,0.00
21.27,83.00,0.00,0.00,20.32,23.24,22.56,86.15,64.74,85.13,0.00,220.70,0.00,0.00,8.57,0.00
21.01,83.00,0.00,0.00,20.58,23.41,22.84,83.99,64.46,79.75,0.00,260.92,0.00,0.00,12.26,0.00
20.77,83.00,0.00,0.00,20.12,24.79,21.27,87.28,58.44,84.89,0.00,303.47,0.00,0.00,16.10,0.00
20.57,83.00,0.00,0.00,20.33,25.14,20.79,85.78,58.58,82.50,12.78,299.80,0.00,0.00,15.76,0.00
20.50,84.88,0.00,0.00,21.03,26.12,19.25,82.54,54.95,86.57,73.67,294.29,0.00,0.00,14.96,0.00
20.44,86.00,0.00,0.00,21.82,26.10,17.88,73.09,53.79,89.54,146.30,257.75,0.00,1.51,12.07,0.00
20.34,86.00,0.00,0.00,22.97,26.39,16.98,66.06,49.99,91.84,216.54,208.52,0.00,8.41,9.77,0.00
20.30,86.00,0.00,0.00,23.55,26.48,17.92,63.85,48.09,82.97,263.46,138.85,0.00,12.38,3.05,0.00
20.30,86.00,0.00,0.00,24.63,25.42,17.98,59.09,58.69,81.43,300.21,59.56,0.00,15.92,0.19,0.00
20.30,86.00,12.75,0.00,25.16,24.74,17.04,58.48,74.21,87.14,300.31,5.01,19.41,15.78,0.00,13.64
20.80,84.12,72.31,0.00,25.90,24.60,17.33,55.85,78.10,81.57,289.77,0.00,105.22,14.73,0.00,71.94
21.73,73.62,145.25,1.50,26.06,23.05,17.37,53.95,84.57,80.14,256.97,0.00,185.99,12.04,0.00,92.12
22.73,67.38,212.38,8.25,26.23,22.58,19.26,50.55,85.00,72.33,206.26,0.00,274.51,9.67,0.00,108.05
23.66,63.25,266.00,12.50,26.21,22.33,20.74,49.05,82.87,68.53,136.30,0.00,340.15,3.00,0.00,138.75
24.50,59.75,296.94,15.75,25.34,21.18,22.12,59.04,85.45,64.21,59.22,0.00,376.74,0.19,0.00,190.28
25.18,58.38,300.81,15.81,24.72,20.50,24.75,74.29,84.25,54.31,5.01,0.00,423.33,0.00,0.00,277.81
25.71,56.75,285.25,14.50,24.33,19.30,23.36,79.68,86.29,63.12,0.00,0.00,328.68,0.00,0.00,313.12
26.02,54.12,256.19,12.00,23.22,18.17,25.41,83.59,87.77,54.63,0.00,0.00,346.96,0.00,0.00,245.53
26.10,51.12,204.00,9.56,22.59,17.40,26.01,84.94,89.23,50.29,0.00,0.00,283.66,0.00,0.00,177.55
25.98,50.00,133.75,2.94,22.08,17.59,25.61,84.44,84.98,51.54,0.00,0.00,195.15,0.00,0.00,126.32
25.27,59.38,58.88,0.19,21.14,17.39,23.03,85.72,85.16,61.28,0.00,0.00,74.01,0.00,0.00,64.37
24.71,74.38,5.00,0.00,20.36,16.86,22.46,85.12,88.26,61.89,0.00,19.18,6.22,0.00,13.48,4.95
24.10,81.25,0.00,0.00,19.32,17.39,21.49,86.14,81.22,64.88,0.00,105.67,0.00,0.00,72.25,0.00
23.36,82.62,0.00,0.00,18.32,18.06,20.74,86.88,76.51,69.18,0.00,196.27,0.00,0.00,97.21,0.00
22.60,84.88,0.00,0.00,17.61,19.65,21.68,87.92,70.41,66.71,0.00,282.63,0.00,0.00,111.24,0.00
21.86,86.00,0.00,0.00,17.43,21.03,20.42,85.99,67.14,73.56,0.00,347.67,0.00,0.00,141.81,0.00
21.10,86.00,0.00,0.00,17.10,22.31,19.39,87.02,63.35,80.19,0.00,382.03,0.00,0.00,192.95,0.00
20.24,86.00,0.00,0.00,16.78,24.11,18.82,88.82,57.03,84.72,19.06,405.67,0.00,13.39,266.21,0.00
19.34,86.00,0.00,0.00,17.42,23.93,19.77,81.05,60.75,79.42,105.89,343.22,0.00,72.41,326.96,0.00
18.44,86.00,0.00,0.00,18.41,25.22,17.43,74.69,55.38,96.68,201.42,342.48,0.00,99.76,242.36,0.00
17.79,86.62,0.00,0.00,19.84,25.56,17.08,69.46,52.02,99.20,286.69,275.08,0.00,112.84,172.18,0.00
17.29,87.00,0.00,0.00,21.18,25.19,16.67,66.45,53.21,98.52,351.43,189.55,0.00,143.35,122.69,0.00
16.85,88.88,0.00,0.00,22.41,23.52,16.97,62.93,59.27,98.37,384.67,76.81,0.00,194.29,66.81,0.00
16.70,89.38,18.94,13.31,23.79,22.69,17.95,58.39,60.88,92.69,396.83,6.33,4.03,260.42,5.03,0.00
17.45,80.88,106.12,72.56,24.22,21.78,18.85,59.57,63.57,84.71,350.48,0.00,45.71,333.89,0.00,55.10
18.71,72.88,206.56,102.31,25.13,21.06,18.45,55.75,67.65,90.09,340.24,0.00,155.31,240.78,0.00,197.12
20.01,68.50,290.75,114.44,25.33,21.19,21.18,52.88,69.23,75.44,270.79,0.00,205.95,169.49,0.00,43.83
21.31,65.75,355.19,144.88,24.97,20.27,22.26,54.04,74.41,72.31,186.74,0.00,151.50,120.87,0.00,2.30
22.49,62.50,387.31,195.62,23.77,19.42,21.11,58.26,79.97,79.04,78.22,0.00,163.05,68.03,0.00,2.44
23.52,59.75,388.00,254.62,22.81,18.89,21.50,60.38,84.30,77.60,6.39,0.00,288.11,5.08,0.00,25.43
24.46,58.38,357.75,340.81,21.93,19.17,23.47,62.91,83.15,67.22,0.00,0.00,381.67,0.00,0.00,125.49
25.05,56.12,338.00,239.19,21.22,17.85,22.98,66.88,93.90,70.57,0.00,0.00,310.59,0.00,0.00,354.59
25.14,53.75,266.50,166.81,20.94,17.55,25.75,70.49,96.10,57.62,0.00,0.00,207.31,0.00,0.00,861.96
24.79,54.88,183.94,119.06,20.19,17.24,24.25,74.83,94.82,65.12,0.00,0.00,79.82,0.00,0.00,779.96
23.98,57.25,79.62,69.25,19.44,17.32,25.22,79.86,96.06,62.02,0.00,0.00,50.89,0.00,0.00,570.29
22.91,59.88,6.44,5.12,18.92,17.80,25.60,84.09,93.72,60.08,0.00,3.98,9.61,0.00,0.00,46.56
22.06,62.25,0.00,0.00,18.87,18.28,23.01,85.01,88.41,75.45,0.00,44.01,0.00,0.00,53.05,0.00
21.36,66.12,0.00,0.00,18.07,18.89,24.67,92.51,87.42,69.02,0.00,160.53,0.00,0.00,203.75,0.00
20.73,71.75,0.00,0.00,17.78,20.96,22.67,94.55,76.66,79.93,0.00,202.82,0.00,0.00,43.17,0.00
20.12,75.25,0.00,0.00,17.53,21.66,23.43,92.97,75.72,76.44,0.00,145.50,0.00,0.00,2.21,0.00
19.46,79.75,0.00,0.00,17.49,21.11,21.40,94.91,79.08,88.94,0.00,162.97,0.00,0.00,2.44,0.00
18.95,83.88,0.00,0.00,17.73,21.52,21.78,94.23,77.49,83.26,3.96,288.53,0.00,0.00,25.46,0.00
18.61,86.88,0.00,0.00,18.00,22.90,21.56,90.27,70.23,79.68,43.16,367.14,0.00,52.03,120.72,0.00
18.25,91.12,0.00,0.00,19.11,23.19,22.63,86.08,69.53,73.17,163.14,315.42,0.00,207.07,360.11,0.00
17.98,93.00,0.00,0.00,20.85,25.13,20.30,77.27,60.44,89.42,201.26,198.85,0.00,42.83,826.76,0.00
17.77,91.12,0.00,0.00,21.36,24.80,21.07,77.42,62.75,85.27,142.50,83.22,0.00,2.17,813.17,0.00
17.64,93.75,0.00,0.00,21.10,25.24,21.30,79.10,61.95,90.16,162.92,50.94,0.00,2.44,570.93,0.00
17.66,94.75,3.94,0.00,21.53,25.02,20.65,77.44,62.79,96.96,288.73,9.25,15.81,25.48,44.78,6.58
17.76,92.12,42.31,51.00,22.61,23.48,22.94,71.74,73.10,81.14,359.88,0.00,103.27,118.33,0.00,40.28
19.30,84.75,165.75,210.38,23.30,24.12,23.19,69.02,71.95,82.19,317.84,0.00,189.25,362.86,0.00,49.33
20.76,77.88,199.69,42.50,24.82,22.97,24.08,61.84,78.28,75.03,194.61,0.00,264.42,809.16,0.00,38.00
21.10,79.12,139.50,2.12,25.07,23.16,25.55,61.56,77.97,67.08,84.92,0.00,333.84,829.77,0.00,50.14
21.10,79.12,162.88,2.44,25.24,22.03,28.08,61.91,85.28,57.23,50.97,0.00,406.79,571.24,0.00,90.54
21.54,77.38,288.94,25.50,24.73,22.05,26.98,64.15,81.69,65.56,9.06,0.00,363.78,43.89,0.00,78.05
22.36,73.25,352.62,115.94,23.71,21.79,28.63,71.93,78.40,60.73,0.00,0.00,367.32,0.00,0.00,38.59
23.39,68.50,320.25,365.62,23.84,22.15,28.94,73.42,75.83,59.99,0.00,0.00,315.89,0.00,0.00,32.28
24.55,63.25,190.38,791.56,23.12,20.94,29.56,77.45,85.65,55.96,0.00,0.00,246.72,0.00,0.00,21.80
25.31,60.38,86.62,846.38,23.03,21.26,27.26,78.73,84.14,64.79,0.00,0.00,134.16,0.00,0.00,10.30
25.25,61.88,51.00,571.56,22.34,21.32,26.29,83.45,90.02,68.09,0.00,0.00,55.33,0.00,0.00,0.73
24.48,65.50,8.88,43.00,22.19,21.02,27.39,80.91,94.54,61.46,0.00,16.25,4.82,0.00,6.76,0.00
23.91,70.75,0.00,0.00,21.91,22.50,26.02,77.76,83.88,66.79,0.00,100.19,0.00,0.00,39.08,0.00
23.61,74.88,0.00,0.00,21.91,23.25,24.09,77.17,81.85,73.88,0.00,190.07,0.00,0.00,49.54,0.00
23.25,76.62,0.00,0.00,21.26,24.32,24.78,83.77,73.77,66.89,0.00,269.21,0.00,0.00,38.69,0.00
22.91,79.50,0.00,0.00,21.36,25.66,23.57,83.57,66.60,71.40,0.00,336.29,0.00,0.00,50.51,0.00
22.61,81.62,0.00,0.00,21.33,27.43,23.37,89.95,60.17,70.53,0.00,389.43,0.00,0.00,86.68,0.00
22.31,80.12,0.00,0.00,21.20,27.39,23.11,93.33,63.78,72.37,16.47,374.86,0.00,6.85,80.43,0.00
22.01,77.12,0.00,0.00,22.28,28.48,22.65,85.25,61.36,74.02,98.66,363.63,0.00,38.48,38.20,0.00
21.71,78.50,0.00,0.00,23.28,28.78,21.52,81.67,60.68,77.27,190.47,312.39,0.00,49.64,31.92,0.00
21.54,81.88,0.00,0.00,24.45,29.05,19.05,73.13,58.17,92.01,271.61,238.30,0.00,39.04,21.05,0.00
21.44,83.00,0.00,0.00,25.71,27.74,19.80,66.36,62.70,86.92,337.52,139.11,0.00,50.70,10.68,0.00
21.34,89.88,0.00,0.00,27.10,26.95,19.66,61.65,65.17,81.95,380.74,58.20,0.00,84.74,0.77,0.00
21.36,92.12,16.69,6.94,27.59,27.08,18.89,62.89,62.85,83.80,380.40,4.72,15.75,81.62,0.00,20.81
22.09,86.62,97.12,37.88,28.41,26.01,20.60,61.68,66.83,76.74,361.79,0.00,94.37,38.00,0.00,149.03
23.31,81.50,190.88,49.75,28.70,24.70,20.35,61.03,70.94,80.98,310.63,0.00,154.77,31.74,0.00,253.26
24.55,72.50,274.00,39.38,28.79,24.67,22.99,59.27,67.45,68.48,234.09,0.00,262.65,20.68,0.00,205.60
25.75,66.12,338.75,50.88,27.98,23.72,24.55,61.66,70.64,63.19,141.58,0.00,341.72,10.87,0.00,119.42
26.82,63.12,372.06,82.81,27.28,23.26,25.47,63.71,71.08,62.83,59.63,0.00,378.23,0.79,0.00,133.87
27.76,62.00,385.94,82.81,26.93,22.74,25.16,63.55,74.37,66.47,4.67,0.00,354.72,0.00,0.00,62.72
28.35,62.00,359.94,37.81,26.00,22.10,26.62,66.86,77.14,60.24,0.00,0.00,375.06,0.00,0.00,126.55
28.63,61.38,308.88,31.56,25.00,21.15,27.23,69.47,79.44,56.97,0.00,0.00,343.12,0.00,0.00,137.62
28.57,60.38,229.88,20.31,24.61,19.67,28.01,67.72,88.25,52.68,0.00,0.00,280.95,0.00,0.00,187.23
28.19,60.62,144.06,11.06,23.79,19.83,27.24,70.26,86.77,57.14,0.00,0.00,178.75,0.00,0.00,213.18
27.56,62.25,61.06,0.81,23.21,19.55,27.13,71.35,82.60,58.10,0.00,0.00,67.05,0.00,0.00,272.64
26.80,64.25,4.62,0.00,22.56,19.14,25.65,75.38,82.40,63.25,0.00,16.03,4.55,0.00,21.19,21.00
26.00,66.88,0.00,0.00,21.83,20.33,23.36,78.69,78.25,78.18,0.00,92.65,0.00,0.00,146.33,0.00
25.26,68.00,0.00,0.00,20.96,21.01,22.79,80.53,77.49,85.23,0.00,162.83,0.00,0.00,266.44,0.00
24.56,68.00,0.00,0.00,19.98,23.12,23.14,86.38,67.87,82.51,0.00,265.11,0.00,0.00,207.52,0.00
23.86,69.88,0.00,0.00,19.84,24.49,22.18,86.69,63.47,88.94,0.00,340.23,0.00,0.00,118.90,0.00
23.16,71.62,0.00,0.00,19.50,25.45,23.58,82.92,62.91,78.89,0.00,377.71,0.00,0.00,133.68,0.00
22.40,76.38,0.00,0.00,19.26,25.62,22.26,81.70,64.43,84.69,16.17,367.17,0.00,21.37,64.92,0.00
21.60,80.25,0.00,0.00,20.20,26.56,22.88,79.00,60.50,80.86,91.80,373.50,0.00,144.97,126.03,0.00
20.80,81.62,0.00,0.00,21.34,27.02,20.29,75.74,57.86,96.96,166.85,338.06,0.00,273.03,135.59,0.00
20.25,84.50,0.00,0.00,23.18,27.43,20.82,67.56,55.03,93.35,266.33,270.32,0.00,208.48,180.14,0.00
19.85,86.62,0.00,0.00,24.46,26.97,22.05,63.61,58.32,87.77,339.49,175.34,0.00,118.64,209.12,0.00
19.45,83.25,0.00,0.00,25.44,26.59,19.87,62.96,60.49,100.00,377.45,64.68,0.00,133.59,263.01,0.00
19.36,81.00,16.31,21.56,25.85,25.37,20.55,63.40,64.57,100.00,373.39,4.47,4.89,66.02,20.59,0.00
