Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
19.84,44.38,331.19,239.00,15.68,11.97,17.86,60.03,79.19,45.89,0.00,0.00,269.05,0.00,0.00,345.25
20.35,44.00,344.31,175.06,14.62,10.40,19.62,67.30,83.25,40.77,0.00,0.00,248.00,0.00,0.00,437.76
20.56,42.75,294.75,173.94,14.04,10.53,20.98,73.81,77.12,37.56,0.00,0.00,177.84,0.00,0.00,584.28
20.35,43.25,190.25,150.19,13.47,9.66,21.93,79.98,80.22,36.41,0.00,0.00,107.03,0.00,0.00,725.42
19.01,47.75,33.38,11.62,13.02,8.78,21.55,82.12,85.98,38.72,0.00,0.00,65.29,0.00,0.00,676.38
17.24,54.38,7.50,0.00,12.35,8.00,18.94,82.51,92.03,47.27,0.00,0.00,31.00,0.00,0.00,389.74
15.79,59.50,0.00,0.00,11.75,7.67,18.79,80.47,90.77,46.88,0.00,0.00,0.00,0.00,0.00,0.00
14.86,66.00,0.00,0.00,10.65,8.93,17.07,81.81,78.71,55.81,0.00,18.43,0.00,0.00,70.01,0.00
14.22,72.75,0.00,0.00,10.33,10.48,16.62,78.25,74.14,59.64,0.00,85.70,0.00,0.00,353.81,0.00
13.56,79.38,0.00,0.00,9.55,13.02,14.98,80.86,64.29,65.38,0.00,157.41,0.00,0.00,421.15,0.00
12.86,83.25,0.00,0.00,8.87,14.81,14.34,85.43,54.75,65.75,0.00,203.50,0.00,0.00,458.82,0.00
12.22,83.38,0.00,0.00,8.33,17.35,13.89,89.96,46.01,69.68,0.00,265.58,0.00,0.00,413.88,0.00
11.56,81.75,0.00,0.00,8.01,18.42,12.82,88.63,44.20,75.09,0.00,280.72,0.00,0.00,360.22,0.00
10.86,80.38,0.00,0.00,8.61,19.92,11.05,80.61,39.95,80.88,18.02,253.47,0.00,68.48,447.41,0.00
10.16,79.38,0.00,0.00,10.20,21.01,11.97,75.69,37.47,73.21,84.04,178.27,0.00,346.97,585.67,0.00
9.46,81.50,0.00,0.00,12.69,21.70,11.36,65.89,37.01,74.60,153.83,105.36,0.00,411.57,714.08,0.00
8.95,84.88,0.00,0.00,14.88,21.35,8.34,54.50,39.30,91.78,204.44,64.37,0.00,460.94,666.79,0.00
8.61,87.88,0.00,0.00,17.27,19.44,9.67,46.25,45.69,82.94,264.19,32.19,0.00,411.72,404.72,0.00
8.31,86.50,0.00,0.00,18.70,18.48,7.93,43.35,48.00,98.00,286.55,0.00,0.00,367.71,0.00,0.00
8.33,82.50,17.62,66.94,20.06,16.97,10.03,39.53,56.22,85.43,256.21,0.00,16.12,452.23,0.00,93.90
9.96,77.25,82.38,340.12,21.03,16.30,11.21,37.42,61.07,83.57,178.48,0.00,67.16,586.36,0.00,486.06
12.40,67.50,150.25,402.00,21.59,15.06,13.10,37.32,65.00,79.96,104.53,0.00,94.22,708.42,0.00,627.59
14.93,54.25,205.38,463.06,21.25,14.29,16.58,39.59,66.00,64.13,63.90,0.00,116.43,661.99,0.00,757.46
17.21,46.50,262.81,409.56,19.69,13.60,17.62,44.91,71.15,60.06,32.78,0.00,119.75,412.20,0.00,703.52
18.94,42.50,292.38,375.19,18.32,12.62,19.67,48.56,76.17,52.81,0.00,0.00,125.52,0.00,0.00,705.66
20.19,39.12,258.94,457.06,16.92,11.37,21.81,56.42,79.13,44.45,0.00,0.00,122.09,0.00,0.00,744.88
21.04,37.38,178.69,587.06,16.14,11.41,22.42,61.78,76.35,43.50,0.00,0.00,100.53,0.00,0.00,720.17
21.49,37.62,103.69,702.75,15.10,10.70,22.78,64.81,78.43,44.16,0.00,0.00,77.70,0.00,0.00,688.25
21.16,39.88,63.44,657.19,14.26,8.97,21.60,66.13,88.02,50.19,0.00,0.00,55.08,0.00,0.00,544.86
19.90,44.12,33.38,419.69,13.46,9.40,20.09,71.88,84.59,55.76,0.00,0.00,31.60,0.00,0.00,301.27
18.18,49.12,0.00,0.00,12.52,8.39,19.06,76.71,95.00,58.60,0.00,0.00,0.00,0.00,0.00,0.00
16.88,56.62,0.00,0.00,11.52,9.41,18.52,78.26,89.59,63.57,0.00,15.47,0.00,0.00,90.08,0.00
16.00,62.50,0.00,0.00,11.14,10.86,18.25,77.93,85.78,62.13,0.00,65.55,0.00,0.00,474.41,0.00
15.14,64.62,0.00,0.00,10.38,13.21,17.78,80.34,79.35,60.19,0.00,94.96,0.00,0.00,632.49,0.00
14.24,66.25,0.00,0.00,9.28,16.36,16.30,86.13,65.19,67.99,0.00,114.62,0.00,0.00,745.70,0.00
13.34,72.62,0.00,0.00,9.27,18.21,15.83,85.42,57.72,70.14,0.00,125.28,0.00,0.00,736.01,0.00
12.44,77.25,0.00,0.00,8.61,20.34,14.48,93.50,50.53,73.20,0.00,132.07,0.00,0.00,742.48,0.00
11.66,77.38,0.00,0.00,9.10,22.17,13.16,91.67,43.35,75.10,15.14,125.45,0.00,88.16,765.38,0.00
10.90,79.50,0.00,0.00,10.68,22.92,12.52,86.89,42.06,77.69,64.75,104.36,0.00,468.58,747.61,0.00
10.10,82.25,0.00,0.00,13.26,23.20,12.68,79.05,42.89,78.23,95.32,80.23,0.00,634.93,710.60,0.00
9.55,84.25,0.00,0.00,16.25,22.28,11.36,65.72,47.97,84.53,113.71,58.04,0.00,739.82,574.15,0.00
9.15,86.25,0.00,0.00,18.51,20.72,11.58,56.55,53.44,83.15,128.05,33.17,0.00,752.26,316.29,0.00
8.81,92.00,0.00,0.00,20.67,19.21,12.52,49.39,57.99,80.21,135.34,0.00,0.00,760.90,0.00,0.00
8.83,93.75,14.81,86.25,22.35,18.30,13.50,42.80,64.59,73.84,127.13,0.00,16.62,775.63,0.00,88.20
10.53,88.00,63.94,462.75,23.17,17.79,13.12,41.34,64.31,78.83,106.27,0.00,62.05,761.34,0.00,411.29
13.31,78.75,95.69,637.38,23.42,17.20,17.62,42.25,62.91,63.01,81.49,0.00,107.63,721.77,0.00,652.20
16.15,66.25,112.81,733.94,22.62,16.12,20.69,46.86,68.87,50.44,59.52,0.00,140.29,588.80,0.00,724.97
18.76,55.38,130.81,768.50,21.04,15.54,22.00,52.28,71.69,43.51,33.96,0.00,149.88,323.80,0.00,684.27
20.95,48.25,138.62,779.31,19.29,14.52,24.64,57.68,72.97,35.02,0.00,0.00,151.06,0.00,0.00,753.85
22.51,42.25,128.81,785.88,18.19,13.59,25.72,65.11,72.93,34.12,0.00,0.00,135.36,0.00,0.00,728.30
23.38,40.62,108.19,775.06,17.56,13.02,26.97,65.41,75.09,31.52,0.00,0.00,117.90,0.00,0.00,728.23
23.60,41.62,82.75,732.94,16.91,12.84,27.15,64.26,77.37,30.43,0.00,0.00,99.86,0.00,0.00,650.55
22.91,45.75,61.00,603.44,16.04,12.01,27.35,69.31,80.95,32.50,0.00,0.00,77.92,0.00,0.00,537.61
21.31,51.12,34.75,331.31,15.39,11.96,25.38,72.47,81.01,39.02,0.00,0.00,35.19,0.00,0.00,295.75
19.35,57.38,0.00,0.00,14.54,12.32,23.55,72.86,81.35,47.06,0.00,0.00,0.00,0.00,0.00,0.00
18.10,65.62,0.00,0.00,13.81,12.84,21.54,71.84,77.67,55.53,0.00,15.90,0.00,0.00,84.41,0.00
17.36,66.50,0.00,0.00,13.28,13.54,22.49,73.80,76.60,50.70,0.00,64.03,0.00,0.00,424.36,0.00
16.66,65.62,0.00,0.00,12.92,17.18,20.06,76.93,65.13,60.35,0.00,104.44,0.00,0.00,632.88,0.00
15.96,69.75,0.00,0.00,12.33,20.18,19.63,79.17,52.41,61.40,0.00,135.55,0.00,0.00,700.49,0.00
15.26,73.25,0.00,0.00,12.15,22.19,19.13,79.95,42.95,59.73,0.00,151.94,0.00,0.00,693.67,0.00
14.56,72.75,0.00,0.00,12.22,24.59,19.36,81.93,35.13,56.94,0.00,150.56,0.00,0.00,751.37,0.00
13.99,70.75,0.00,0.00,12.51,25.96,16.83,79.58,33.56,71.56,15.55,137.74,0.00,82.51,741.09,0.00
13.49,72.50,0.00,0.00,13.75,27.06,17.54,75.49,31.32,69.48,65.01,118.67,0.00,430.90,732.99,0.00
12.99,76.50,0.00,0.00,16.96,27.25,15.92,66.19,30.21,79.38,102.84,100.58,0.00,623.22,655.27,0.00
12.61,77.38,0.00,0.00,19.93,26.97,16.83,53.40,33.44,74.79,133.18,75.90,0.00,688.24,523.68,0.00
12.31,78.88,0.00,0.00,22.28,25.19,13.93,42.66,39.57,92.96,152.97,34.72,0.00,698.36,291.82,0.00
12.14,82.50,0.00,0.00,24.57,23.29,14.92,35.19,47.97,90.09,150.31,0.00,0.00,750.12,0.00,0.00
12.23,81.50,15.19,80.62,26.08,21.71,14.82,33.28,54.89,95.00,138.93,0.00,16.37,747.48,0.00,75.51
13.93,74.38,66.00,437.44,27.10,21.80,17.44,31.22,53.48,81.82,119.05,0.00,79.66,735.37,0.00,431.86
16.77,67.25,101.25,613.56,27.30,20.24,18.10,30.11,59.61,84.65,100.95,0.00,114.45,657.64,0.00,485.08
19.71,54.38,130.81,676.00,26.77,19.64,22.15,33.91,61.32,66.07,74.89,0.00,179.41,516.72,0.00,558.65
22.36,42.38,154.00,703.06,25.09,19.01,24.94,39.85,60.24,55.32,34.48,0.00,207.88,289.85,0.00,615.93
24.55,35.25,150.06,748.88,23.16,18.74,27.26,48.42,59.72,47.96,0.00,0.00,229.25,0.00,0.00,637.28
26.18,33.00,140.12,753.88,21.79,17.16,27.37,54.57,69.97,47.40,0.00,0.00,189.29,0.00,0.00,622.30
27.14,31.12,119.44,737.75,21.46,17.11,27.29,54.86,71.80,46.92,0.00,0.00,149.16,0.00,0.00,572.30
27.34,30.00,101.31,660.00,20.33,15.94,27.35,59.25,79.25,47.13,0.00,0.00,116.03,0.00,0.00,528.17
26.61,34.38,73.88,509.75,19.65,16.14,27.98,61.29,78.83,43.32,0.00,0.00,81.54,0.00,0.00,471.44
25.01,40.12,34.25,287.88,18.95,14.56,27.37,60.49,89.10,44.09,0.00,0.00,38.09,0.00,0.00,259.72
23.05,48.88,0.00,0.00,18.43,14.90,23.85,61.11,90.24,61.51,0.00,0.00,0.00,0.00,0.00,0.00
21.86,54.25,0.00,0.00,17.32,14.88,22.51,69.17,94.63,69.53,0.00,16.43,0.00,0.00,75.82,0.00
21.16,56.25,0.00,0.00,16.89,16.98,22.97,72.96,84.66,67.75,0.00,77.24,0.00,0.00,418.71,0.00
20.40,58.88,0.00,0.00,15.95,18.70,21.74,79.19,81.33,75.13,0.00,119.78,0.00,0.00,507.70,0.00
19.66,61.25,0.00,0.00,15.80,22.00,22.80,80.86,66.79,70.09,0.00,177.55,0.00,0.00,552.85,0.00
18.90,60.75,0.00,0.00,14.88,24.55,21.03,87.18,56.97,80.70,0.00,202.35,0.00,0.00,599.53,0.00
18.16,62.50,0.00,0.00,14.89,26.60,21.92,90.31,50.42,72.06,0.00,219.50,0.00,0.00,610.17,0.00
17.46,68.38,0.00,0.00,14.91,27.39,18.93,94.44,47.32,87.81,16.47,189.58,0.00,75.97,623.28,0.00
16.70,74.12,0.00,0.00,16.75,27.80,20.49,86.08,45.33,80.00,76.02,154.99,0.00,412.14,594.65,0.00
15.96,79.12,0.00,0.00,18.99,27.92,19.40,79.66,45.38,90.24,122.45,121.11,0.00,519.00,551.30,0.00
15.51,82.88,0.00,0.00,21.92,27.87,19.91,67.14,43.66,85.98,176.62,80.93,0.00,549.96,467.88,0.00
15.15,85.25,0.00,0.00,24.35,26.84,18.50,57.80,45.92,93.84,199.58,36.73,0.00,591.32,250.49,0.00
14.88,90.38,0.00,0.00,26.28,24.26,18.20,51.65,59.81,97.03,214.63,0.00,0.00,596.61,0.00,0.00
14.93,94.25,16.50,76.12,27.40,23.09,18.67,47.29,66.89,95.66,189.73,0.00,18.54,623.76,0.00,30.51
16.56,87.50,74.81,405.56,28.05,23.00,18.61,44.54,67.62,98.11,157.90,0.00,86.31,605.83,0.00,115.89
19.25,78.00,125.12,530.31,28.20,22.10,21.68,44.50,73.31,84.75,123.65,0.00,178.26,562.87,0.00,96.84
21.86,67.50,175.69,547.06,27.82,22.30,23.43,43.83,72.79,76.49,80.62,0.00,262.37,466.09,0.00,286.48
24.18,58.62,196.81,583.12,26.57,21.13,24.61,46.84,80.10,70.21,36.06,0.00,300.27,245.87,0.00,176.14
26.00,52.88,209.75,583.06,24.47,21.25,25.89,58.97,75.90,64.49,0.00,0.00,324.27,0.00,0.00,115.39
27.41,47.25,189.88,624.25,23.37,19.53,27.50,65.57,84.35,56.29,0.00,0.00,328.05,0.00,0.00,103.35
28.27,43.75,160.81,617.00,23.01,20.03,26.22,67.56,82.88,63.06,0.00,0.00,231.39,0.00,0.00,26.22
28.44,43.62,126.19,574.44,22.28,19.24,26.60,72.41,91.31,59.35,0.00,0.00,183.30,0.00,0.00,19.49
27.77,44.00,80.31,464.31,22.05,19.29,26.31,74.15,90.18,57.89,0.00,0.00,104.53,0.00,0.00,11.31
26.34,47.75,35.38,241.25,21.18,18.49,23.66,79.80,93.92,68.19,0.00,0.00,12.16,0.00,0.00,0.74
24.64,58.12,0.00,0.00,20.91,18.23,24.12,77.83,96.77,66.00,0.00,0.00,0.00,0.00,0.00,0.00
23.62,64.25,0.00,0.00,19.83,18.46,23.73,82.61,97.14,69.95,0.00,18.27,0.00,0.00,30.07,0.00
23.02,67.50,0.00,0.00,19.79,19.07,21.98,84.31,95.11,81.60,0.00,89.31,0.00,0.00,119.91,0.00
22.43,71.50,0.00,0.00,19.16,21.23,21.43,91.85,87.63,85.92,0.00,172.94,0.00,0.00,93.95,0.00
21.83,75.50,0.00,0.00,18.98,23.11,23.36,92.28,78.30,71.24,0.00,256.69,0.00,0.00,280.27,0.00
21.23,79.50,0.00,0.00,18.49,24.71,22.35,93.96,69.73,77.19,0.00,302.38,0.00,0.00,177.38,0.00
20.62,79.75,0.00,0.00,18.25,25.96,20.35,96.63,64.18,94.27,0.00,325.82,0.00,0.00,115.95,0.00
20.09,80.88,0.00,0.00,18.35,27.12,20.20,97.88,57.89,98.05,18.14,319.65,0.00,29.84,100.71,0.00
19.59,85.75,0.00,0.00,19.30,26.59,21.44,93.62,61.47,86.84,90.81,237.89,0.00,121.93,26.95,0.00
19.09,92.38,0.00,0.00,21.01,26.63,19.30,89.06,59.23,100.00,170.28,183.65,0.00,92.51,19.52,0.00
18.71,94.38,0.00,0.00,22.96,26.15,21.21,79.21,58.57,88.76,253.84,103.36,0.00,277.16,11.19,0.00
18.48,94.00,0.00,0.00,24.76,24.30,21.15,69.49,65.35,85.14,303.44,12.77,0.00,178.00,0.77,0.00
18.27,96.50,0.00,0.00,25.99,23.94,19.24,64.03,66.87,96.86,326.60,0.00,0.00,116.22,0.00,0.00
18.26,98.62,18.00,29.62,26.93,23.43,19.29,58.70,71.54,98.02,315.45,0.00,12.22,99.38,0.00,0.00
19.49,92.12,92.31,123.94,26.78,22.41,22.23,60.68,79.24,80.83,241.13,0.00,85.41,27.32,0.00,4.05
20.82,90.50,167.62,91.06,26.64,21.96,23.71,59.18,82.90,76.61,183.82,0.00,185.59,19.54,0.00,21.92
22.82,80.12,251.00,274.06,26.07,22.71,25.54,58.91,74.87,73.87,102.77,0.00,261.10,11.12,0.00,30.84
24.80,69.25,304.50,178.62,24.62,22.04,26.72,63.92,78.97,75.26,13.08,0.00,304.30,0.79,0.00,32.34
26.02,63.88,327.38,116.50,23.85,20.90,26.85,67.31,90.83,71.08,0.00,0.00,303.95,0.00,0.00,28.50
26.77,59.50,311.25,98.06,23.28,20.67,27.12,72.33,94.97,58.66,0.00,0.00,292.49,0.00,0.00,36.74
26.94,59.88,244.38,27.69,22.63,21.12,27.70,78.06,88.98,50.69,0.00,0.00,255.03,0.00,0.00,43.56
26.65,59.12,184.00,19.56,22.22,19.99,29.44,81.39,97.10,43.37,0.00,0.00,214.11,0.00,0.00,38.74
26.00,59.25,102.19,11.06,22.39,20.86,29.48,76.69,91.07,41.93,0.00,0.00,130.33,0.00,0.00,22.44
24.89,62.50,13.38,0.81,21.88,20.78,28.24,79.86,87.51,45.39,0.00,0.00,40.24,0.00,0.00,8.54
23.77,67.75,0.00,0.00,21.17,19.68,26.46,89.10,93.99,50.01,0.00,0.00,0.00,0.00,0.00,0.00
23.15,73.12,0.00,0.00,20.91,19.77,25.84,93.42,94.88,48.65,0.00,12.67,0.00,0.00,0.00,0.00
22.81,76.88,0.00,0.00,20.95,21.67,24.83,90.05,84.35,49.93,0.00,82.23,0.00,0.00,3.90,0.00
22.45,79.88,0.00,0.00,20.34,23.14,23.64,94.80,80.05,53.40,0.00,178.52,0.00,0.00,21.09,0.00
22.11,78.50,0.00,0.00,20.69,24.84,21.99,92.23,77.94,58.75,0.00,249.33,0.00,0.00,29.45,0.00
21.75,80.75,0.00,0.00,20.60,26.14,20.89,88.69,78.63,61.46,0.00,292.74,0.00,0.00,31.11,0.00
21.41,87.38,0.00,0.00,19.90,26.82,20.91,92.56,71.23,59.38,0.00,303.32,0.00,0.00,28.44,0.00
21.11,91.88,0.00,0.00,20.01,27.42,20.55,93.32,57.45,59.56,12.90,299.03,0.00,0.00,37.56,0.00
20.81,91.12,0.00,0.00,21.39,28.02,19.70,86.12,49.59,62.56,80.65,261.04,0.00,3.83,44.59,0.00
20.64,92.50,0.00,0.00,22.85,28.98,16.83,81.78,44.88,74.19,174.98,207.58,0.00,20.67,37.56,0.00
20.54,93.38,0.00,0.00,24.50,28.86,15.69,79.97,43.97,77.04,243.44,125.04,0.00,28.76,21.53,0.00
20.44,89.88,0.00,0.00,25.86,27.88,16.31,80.32,46.63,75.20,286.97,39.24,0.00,30.49,8.33,0.00
20.09,91.12,0.00,0.00,26.80,26.52,13.86,71.31,49.82,89.84,303.00,0.00,0.00,28.41,0.00,0.00
20.21,91.75,13.12,0.00,27.57,25.74,14.01,56.85,49.01,88.36,302.29,0.00,18.34,37.97,0.00,23.87
21.15,87.88,79.06,3.75,28.17,24.78,17.25,49.05,50.09,70.23,264.05,0.00,111.76,45.11,0.00,139.58
22.60,83.50,171.44,20.25,28.75,23.71,16.80,45.63,53.14,73.97,204.32,0.00,175.71,36.97,0.00,120.41
24.20,82.00,237.56,28.06,28.56,22.43,18.28,44.98,57.00,63.69,122.40,0.00,222.77,21.08,0.00,162.86
25.61,82.00,281.19,29.88,27.70,21.40,21.93,47.26,59.36,47.58,38.75,0.00,237.94,8.23,0.00,495.95
26.79,71.38,302.69,28.38,26.55,20.93,22.37,49.72,59.32,45.38,0.00,0.00,173.65,0.00,0.00,571.48
27.70,56.25,305.56,38.38,25.68,20.16,24.43,49.20,61.34,40.33,0.00,0.00,173.72,0.00,0.00,608.06
28.31,48.50,267.06,45.62,24.76,19.07,25.45,50.17,65.66,38.37,0.00,0.00,182.41,0.00,0.00,495.01
28.56,46.38,201.06,36.38,23.74,17.02,27.43,53.01,73.22,32.47,0.00,0.00,214.04,0.00,0.00,283.00
28.29,46.00,119.75,20.62,22.65,16.02,24.12,56.12,75.33,41.59,0.00,0.00,94.25,0.00,0.00,233.05
27.54,47.88,38.25,8.12,21.66,15.97,24.92,58.30,77.10,38.58,0.00,0.00,42.90,0.00,0.00,87.46
26.57,49.62,0.00,0.00,20.93,14.53,21.88,59.28,85.92,53.28,0.00,0.00,0.00,0.00,0.00,0.00
25.64,49.38,0.00,0.00,19.96,14.56,20.86,62.23,85.18,58.95,0.00,19.11,0.00,0.00,24.88,0.00
24.74,50.25,0.00,0.00,18.76,16.68,20.79,67.20,73.31,58.45,0.00,107.60,0.00,0.00,134.39,0.00
23.77,52.88,0.00,0.00,17.11,17.42,19.11,72.74,70.98,67.07,0.00,184.17,0.00,0.00,126.21,0.00
22.84,55.25,0.00,0.00,16.18,18.95,17.61,74.47,60.90,72.19,0.00,234.57,0.00,0.00,171.49,0.00
21.88,57.25,0.00,0.00,15.80,21.73,16.87,78.05,48.29,73.90,0.00,234.60,0.00,0.00,488.97,0.00
20.94,59.25,0.00,0.00,14.86,23.00,16.30,83.96,43.50,76.45,0.00,182.26,0.00,0.00,599.84,0.00
19.79,63.12,0.00,0.00,14.83,24.78,14.37,83.59,39.35,85.74,19.49,178.36,0.00,25.38,624.31,0.00
18.49,68.75,0.00,0.00,16.40,25.75,14.35,74.84,37.56,85.55,105.52,186.61,0.00,131.79,506.41,0.00
17.19,72.25,0.00,0.00,17.73,26.75,12.41,69.49,34.24,95.39,188.39,204.49,0.00,129.10,270.38,0.00
16.32,73.62,0.00,0.00,19.28,24.80,10.96,59.51,39.74,100.00,240.48,99.38,0.00,175.80,245.71,0.00
15.66,79.00,0.00,0.00,21.63,24.53,11.64,48.65,39.73,91.54,232.92,41.76,0.00,485.49,85.14,0.00
15.15,82.00,0.00,0.00,23.32,22.32,11.98,42.56,51.70,87.87,186.57,0.00,0.00,614.01,0.00,0.00
15.06,82.00,19.88,25.88,24.96,21.20,11.41,38.87,57.60,92.86,180.68,0.00,17.19,632.43,0.00,51.38
16.16,76.38,103.44,129.19,25.91,20.59,12.74,37.15,59.28,86.86,188.71,0.00,82.84,512.11,0.00,283.79
17.99,68.00,192.62,132.00,26.40,19.18,15.86,35.12,66.73,73.50,199.71,0.00,148.70,264.06,0.00,454.65
19.57,58.12,246.38,180.12,25.15,17.87,16.06,38.81,70.90,75.95,101.94,0.00,172.78,252.05,0.00,455.98
21.54,49.00,231.25,482.00,24.33,16.94,19.68,40.31,73.51,58.21,41.19,0.00,246.21,83.97,0.00,484.42
23.59,41.62,190.88,628.19,22.54,16.10,21.12,50.91,77.60,52.77,0.00,0.00,241.04,0.00,0.00,514.47
25.11,38.38,183.00,640.56,21.37,14.66,21.27,56.93,83.99,53.37,0.00,0.00,186.74,0.00,0.00,545.89
26.04,36.75,190.81,517.81,20.49,14.15,23.11,59.70,86.78,47.67,0.00,0.00,192.21,0.00,0.00,519.38
26.11,36.00,194.94,257.75,19.22,12.70,22.92,66.55,93.50,47.16,0.00,0.00,141.32,0.00,0.00,504.33
25.44,37.88,104.50,258.38,18.00,11.65,22.93,70.26,95.87,47.57,0.00,0.00,94.32,0.00,0.00,497.18
24.16,40.88,40.62,82.81,16.98,11.68,21.00,73.31,91.27,55.57,0.00,0.00,40.01,0.00,0.00,267.01
22.73,50.12,0.00,0.00,16.00,11.60,19.24,78.18,90.38,64.67,0.00,0.00,0.00,0.00,0.00,0.00
21.51,56.25,0.00,0.00,14.81,11.28,17.64,83.12,93.74,72.00,0.00,17.04,0.00,0.00,50.91,0.00
20.41,60.12,0.00,0.00,14.05,12.59,19.01,87.39,87.81,64.69,0.00,81.98,0.00,0.00,280.83,0.00
19.25,66.38,0.00,0.00,12.85,15.19,17.61,92.56,77.38,71.04,0.00,142.22,0.00,0.00,434.85,0.00
18.11,69.62,0.00,0.00,12.00,16.50,18.35,93.62,73.73,66.38,0.00,178.52,0.00,0.00,471.12,0.00
17.01,73.12,0.00,0.00,11.70,19.38,18.10,91.14,59.48,67.61,0.00,241.26,0.00,0.00,474.68,0.00
15.91,78.75,0.00,0.00,11.41,20.97,15.91,91.63,53.33,79.45,0.00,238.61,0.00,0.00,509.30,0.00
14.94,82.25,0.00,0.00,11.22,21.73,16.10,94.18,51.75,77.38,16.96,193.21,0.00,50.67,564.82,0.00
13.97,88.00,0.00,0.00,12.51,23.01,16.57,88.28,48.03,78.17,81.55,190.83,0.00,279.36,515.63,0.00
12.97,91.62,0.00,0.00,14.86,22.98,16.83,79.31,46.95,82.37,138.99,141.94,0.00,424.96,506.54,0.00
12.29,91.38,0.00,0.00,16.71,22.70,16.81,72.61,48.35,82.43,181.38,92.88,0.00,478.68,489.59,0.00
11.72,91.00,0.00,0.00,19.24,21.10,15.79,60.11,55.16,91.06,238.78,40.32,0.00,469.81,269.04,0.00
11.25,92.88,0.00,0.00,20.90,19.39,16.01,53.60,63.96,92.42,237.40,0.00,0.00,506.71,0.00,0.00
11.16,94.62,16.88,50.44,21.96,18.16,16.05,50.93,69.50,94.97,196.45,0.00,6.93,574.29,0.00,0.00
12.45,88.75,81.12,277.88,22.95,18.59,15.79,48.20,66.78,96.90,190.13,0.00,39.46,513.75,0.00,0.00
14.57,81.25,135.75,415.06,23.01,17.65,17.76,46.85,70.83,82.81,142.25,0.00,88.16,507.65,0.00,0.00
16.90,71.50,184.25,486.25,22.59,17.78,17.13,48.73,69.32,89.29,92.16,0.00,112.94,485.80,0.00,0.00
19.11,60.75,236.31,464.94,21.16,17.42,17.17,54.95,71.25,91.13,40.47,0.00,127.15,270.05,0.00,0.00
20.84,53.88,236.19,504.12,19.47,16.11,19.42,63.60,78.35,78.78,0.00,0.00,139.65,0.00,0.00,0.00
22.15,50.12,199.69,583.75,18.43,16.10,19.32,68.25,77.38,81.57,0.00,0.00,122.39,0.00,0.00,0.00
22.91,48.38,189.44,511.88,18.37,16.30,18.84,67.83,79.77,85.43,0.00,0.00,95.52,0.00,0.00,0.00
23.04,46.75,142.56,508.75,17.67,16.40,20.67,70.72,85.06,73.90,0.00,0.00,78.63,0.00,0.00,0.00
22.50,49.12,91.44,482.00,17.49,16.36,20.00,70.78,85.27,76.62,0.00,0.00,48.28,0.00,0.00,0.00
21.20,54.75,40.62,271.06,17.08,15.82,19.07,73.06,90.90,80.86,0.00,0.00,13.12,0.00,0.00,0.00
19.54,63.25,0.00,0.00,16.20,15.97,18.21,77.80,92.71,85.45,0.00,0.00,0.00,0.00,0.00,0.00
18.65,67.00,0.00,0.00,16.10,16.05,17.98,77.38,94.93,84.80,0.00,6.94,0.00,0.00,0.00,0.00
18.19,68.88,0.00,0.00,16.16,15.95,16.89,80.58,95.83,88.35,0.00,39.92,0.00,0.00,0.00,0.00
17.69,70.62,0.00,0.00,16.18,17.32,15.37,86.41,85.60,99.08,0.00,85.55,0.00,0.00,0.00,0.00
17.25,72.25,0.00,0.00,16.13,17.43,16.37,86.70,87.45,87.59,0.00,115.47,0.00,0.00,0.00,0.00
16.79,74.88,0.00,0.00,15.83,17.81,16.10,90.83,87.32,85.07,0.00,133.55,0.00,0.00,0.00,0.00
16.29,77.25,0.00,0.00,15.95,19.14,15.91,92.86,80.39,89.05,0.00,137.02,0.00,0.00,0.00,0.00
16.10,77.38,0.00,0.00,16.06,19.28,16.01,94.90,81.78,88.38,6.94,122.07,0.00,0.00,0.00,0.00
16.04,81.38,0.00,0.00,16.03,19.13,13.98,95.29,83.72,100.00,40.15,97.60,0.00,0.00,0.00,0.00
16.00,87.75,0.00,0.00,17.10,19.98,13.31,86.99,77.95,100.00,84.25,75.10,0.00,0.00,0.00,0.00
15.94,88.12,0.00,0.00,17.58,19.54,12.73,86.54,79.31,100.00,116.74,46.80,0.00,0.00,0.00,0.00
15.84,90.75,0.00,0.00,18.13,18.97,14.30,85.41,81.43,93.30,136.74,13.03,0.00,0.00,0.00,0.00
15.93,93.00,0.00,0.00,19.01,18.29,14.02,81.20,84.97,92.41,135.70,0.00,0.00,0.00,0.00,0.00
16.06,94.88,6.94,0.00,19.27,17.88,13.16,81.89,85.40,97.39,121.91,0.00,15.19,0.00,0.00,14.06
16.10,94.75,40.38,0.00,19.27,16.64,13.00,82.86,89.99,100.00,98.65,0.00,72.03,0.00,0.00,51.78
