Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
13.72,98.50,0.00,0.00,22.43,24.85,13.17,59.23,48.43,100.00,280.75,89.45,0.00,524.81,303.98,0.00
13.50,100.00,15.00,55.31,24.31,24.37,14.24,52.84,47.48,94.82,278.20,33.03,15.09,567.52,200.01,2.64
14.62,98.12,75.44,306.56,25.36,22.03,15.94,49.04,57.43,82.22,242.07,0.00,79.24,602.53,0.00,11.27
16.68,89.50,146.19,421.00,26.62,21.52,16.88,44.46,61.58,78.42,235.31,0.00,115.48,584.49,0.00,0.95
18.69,75.62,247.31,339.69,26.50,19.24,15.52,44.45,71.60,87.73,217.31,0.00,138.96,451.08,0.00,0.00
20.59,65.62,301.75,385.50,26.37,18.34,17.55,43.83,74.01,73.61,158.36,0.00,182.68,415.26,0.00,13.71
22.55,58.62,283.69,530.31,25.14,18.01,17.45,47.46,73.78,74.33,91.38,0.00,320.73,310.55,0.00,71.15
24.30,52.88,278.00,567.12,24.12,15.72,20.24,48.36,87.13,61.17,32.45,0.00,409.12,196.53,0.00,130.86
25.65,47.88,248.06,617.44,22.17,14.97,22.43,56.84,91.03,53.20,0.00,0.00,397.37,0.00,0.00,270.89
26.54,44.75,233.81,580.75,21.21,15.28,24.45,62.98,89.90,46.07,0.00,0.00,270.39,0.00,0.00,701.28
26.80,43.38,222.81,462.50,19.51,14.48,24.27,70.24,95.06,45.23,0.00,0.00,146.43,0.00,0.00,820.10
26.43,43.62,159.12,417.25,18.49,14.07,26.17,73.25,97.62,40.12,0.00,0.00,74.78,0.00,0.00,879.87
25.39,46.50,93.31,317.12,17.71,13.67,27.38,75.45,99.86,35.32,0.00,0.00,84.90,0.00,0.00,621.70
23.90,49.25,31.88,193.06,16.04,14.20,25.87,85.26,95.10,37.28,0.00,15.04,29.47,0.00,2.63,97.67
22.30,56.25,0.00,0.00,15.27,15.43,24.63,89.14,85.48,42.89,0.00,76.53,0.00,0.00,10.89,0.00
20.95,64.38,0.00,0.00,15.09,16.34,22.75,91.14,81.71,49.91,0.00,111.34,0.00,0.00,0.91,0.00
19.75,68.88,0.00,0.00,14.53,16.08,20.45,94.72,84.49,56.56,0.00,144.98,0.00,0.00,0.00,0.00
18.61,72.50,0.00,0.00,14.20,17.34,19.16,96.75,74.75,58.88,0.00,180.03,0.00,0.00,13.51,0.00
17.45,77.12,0.00,0.00,13.92,17.92,18.65,98.12,71.97,58.77,0.00,332.36,0.00,0.00,73.73,0.00
16.31,83.38,0.00,0.00,14.18,20.15,17.79,95.24,61.58,61.25,15.02,406.41,0.00,2.62,129.99,0.00
15.53,87.25,0.00,0.00,15.17,22.02,15.80,87.12,54.85,66.14,75.17,386.40,0.00,10.69,263.41,0.00
14.93,92.38,0.00,0.00,16.07,23.90,14.23,83.36,48.04,70.07,109.26,260.54,0.00,0.90,675.74,0.00
14.57,94.38,0.00,0.00,16.36,24.70,12.46,82.87,43.93,76.58,147.99,151.22,0.00,0.00,846.90,0.00
14.31,95.88,0.00,0.00,17.24,26.09,13.48,75.31,40.37,70.62,178.70,74.33,0.00,13.41,874.56,0.00
14.14,96.38,0.00,0.00,18.16,26.70,11.45,70.80,37.22,81.26,338.18,81.14,0.00,75.02,594.16,0.00
14.16,95.38,15.00,2.62,20.10,25.52,10.05,61.79,38.26,87.82,405.05,28.77,17.01,129.55,95.34,76.05
14.95,88.75,73.81,10.50,21.82,24.21,13.82,55.68,44.26,69.40,380.92,0.00,106.19,259.68,0.00,404.59
15.84,85.00,107.19,0.88,23.63,22.61,15.18,49.02,50.40,64.02,255.61,0.00,202.91,662.96,0.00,223.35
16.60,81.25,151.00,0.00,24.92,20.80,15.57,43.27,55.22,59.47,153.61,0.00,277.17,860.29,0.00,173.30
17.15,75.88,177.38,13.31,26.05,19.49,15.80,40.50,57.56,55.21,74.11,0.00,321.89,871.90,0.00,89.27
18.36,69.62,344.00,76.31,26.36,18.57,17.13,38.17,59.14,48.68,79.26,0.00,374.67,580.39,0.00,112.39
20.06,62.00,403.69,129.12,25.34,17.48,18.70,38.76,62.69,43.23,28.41,0.00,378.91,94.17,0.00,229.91
21.64,56.50,375.44,255.94,24.00,15.75,19.79,44.94,66.38,39.22,0.00,0.00,274.81,0.00,0.00,647.89
23.39,50.00,250.69,650.19,22.55,14.16,21.02,50.64,70.41,36.36,0.00,0.00,284.14,0.00,0.00,515.01
25.10,42.62,156.00,873.69,20.97,12.74,21.88,54.55,75.10,36.36,0.00,0.00,229.29,0.00,0.00,424.16
26.01,40.62,73.88,869.25,19.65,12.78,21.27,56.91,74.50,38.33,0.00,0.00,108.01,0.00,0.00,40.35
26.07,39.12,77.38,566.62,18.53,11.47,19.49,59.32,81.13,42.57,0.00,0.00,98.73,0.00,0.00,41.26
25.19,39.25,28.06,93.00,17.32,10.70,18.71,63.40,84.10,44.47,0.00,17.88,30.65,0.00,79.93,47.61
23.82,45.62,0.00,0.00,15.72,13.19,16.33,66.50,72.83,56.05,0.00,101.82,0.00,0.00,387.92,0.00
22.49,50.88,0.00,0.00,14.13,14.68,16.99,70.58,66.51,53.13,0.00,196.08,0.00,0.00,215.83,0.00
21.12,53.88,0.00,0.00,12.88,15.54,14.87,74.36,59.61,60.31,0.00,276.52,0.00,0.00,172.90,0.00
19.79,56.25,0.00,0.00,12.44,16.19,15.14,76.44,53.73,57.17,0.00,331.54,0.00,0.00,91.94,0.00
18.49,59.50,0.00,0.00,11.48,17.30,13.56,81.06,48.09,65.87,0.00,379.43,0.00,0.00,113.82,0.00
17.19,64.12,0.00,0.00,11.02,18.46,12.73,82.24,43.99,70.53,18.32,372.71,0.00,81.87,226.15,0.00
15.70,66.62,0.00,0.00,12.88,19.61,12.30,74.54,39.73,73.80,99.63,271.38,0.00,379.58,639.79,0.00
14.10,70.75,0.00,0.00,14.43,20.72,10.39,67.75,37.18,87.73,192.67,278.26,0.00,212.07,504.35,0.00
13.00,73.62,0.00,0.00,15.52,21.37,11.51,59.68,37.80,78.51,276.20,221.43,0.00,172.70,409.61,0.00
12.14,78.38,0.00,0.00,16.39,20.67,9.96,52.99,40.10,87.09,336.36,103.78,0.00,93.28,38.77,0.00
11.49,81.00,0.00,0.00,17.39,19.23,10.09,47.79,43.41,87.13,381.81,96.92,0.00,114.54,40.50,0.00
11.30,80.38,18.75,83.81,18.34,18.27,9.83,44.37,45.98,87.56,369.60,29.73,12.35,224.26,46.18,62.32
12.61,76.25,97.44,371.25,19.52,16.59,11.48,39.99,55.02,82.33,269.66,0.00,67.57,635.74,0.00,355.45
14.21,69.00,189.25,208.31,20.57,16.45,14.03,37.59,55.37,73.40,275.32,0.00,116.92,499.02,0.00,538.47
15.51,59.75,275.88,172.50,21.11,14.92,16.44,38.53,60.10,61.41,217.49,0.00,166.88,402.34,0.00,585.76
16.56,52.25,341.19,94.62,20.37,14.57,20.20,40.99,59.71,46.32,101.67,0.00,241.21,37.98,0.00,637.04
17.46,47.50,384.19,115.25,19.09,13.34,20.47,43.83,66.94,45.58,96.02,0.00,231.46,40.13,0.00,563.32
18.24,44.75,366.50,222.38,18.04,12.44,22.67,46.74,72.02,38.70,29.27,0.00,284.96,45.46,0.00,524.59
19.44,40.25,267.94,631.69,16.73,11.91,23.21,54.51,75.96,37.95,0.00,0.00,250.22,0.00,0.00,510.21
20.44,38.00,272.38,493.69,16.17,10.72,24.09,56.50,85.74,35.79,0.00,0.00,212.19,0.00,0.00,519.41
20.89,39.25,213.56,395.06,14.95,11.04,25.26,59.99,81.32,33.76,0.00,0.00,145.32,0.00,0.00,646.62
20.12,41.88,99.56,37.19,14.28,10.14,24.34,60.98,85.98,37.31,0.00,0.00,86.86,0.00,0.00,611.06
18.98,44.25,95.12,39.75,13.23,10.08,25.37,67.47,87.19,36.50,0.00,0.00,93.70,0.00,0.00,431.58
17.85,47.50,28.81,44.75,12.30,9.95,21.77,72.76,86.84,48.35,0.00,12.45,21.50,0.00,62.85,27.82
16.84,54.00,0.00,0.00,11.72,11.41,20.42,77.04,82.73,58.09,0.00,67.26,0.00,0.00,353.79,0.00
15.94,57.62,0.00,0.00,10.89,13.87,20.56,84.75,74.26,59.79,0.00,115.62,0.00,0.00,532.45,0.00
14.97,59.88,0.00,0.00,10.81,16.41,19.72,82.72,61.51,62.20,0.00,166.60,0.00,0.00,584.75,0.00
14.04,62.25,0.00,0.00,10.23,19.56,19.95,85.43,48.66,60.61,0.00,231.08,0.00,0.00,610.27,0.00
13.14,68.00,0.00,0.00,10.07,20.89,17.63,87.22,44.29,72.70,0.00,238.86,0.00,0.00,581.31,0.00
12.18,73.50,0.00,0.00,10.01,22.89,17.25,86.48,38.10,76.16,12.51,289.67,0.00,63.11,533.27,0.00
11.55,78.12,0.00,0.00,11.38,23.85,14.86,82.92,36.35,85.74,67.10,262.92,0.00,352.95,536.11,0.00
11.03,83.75,0.00,0.00,13.79,24.74,14.44,74.69,34.27,85.33,114.96,223.04,0.00,529.45,545.96,0.00
10.61,84.12,0.00,0.00,16.40,25.50,14.20,61.57,33.19,89.17,166.45,147.94,0.00,584.25,658.28,0.00
10.31,84.88,0.00,0.00,19.24,24.97,14.38,49.83,35.78,89.35,226.01,91.12,0.00,596.88,641.03,0.00
10.07,87.25,0.00,0.00,21.10,24.97,15.00,43.65,37.62,84.52,242.55,91.13,0.00,590.31,419.73,0.00
10.06,86.12,12.56,63.38,23.00,22.33,13.39,37.80,46.55,99.93,292.02,22.44,13.65,537.60,29.03,40.61
11.35,83.12,66.94,352.12,24.17,20.97,16.06,35.55,55.99,87.94,269.27,0.00,94.06,549.05,0.00,314.18
13.72,75.12,114.31,526.44,25.06,20.55,18.52,33.51,59.83,79.47,228.46,0.00,188.49,559.23,0.00,560.73
16.39,61.62,166.31,583.75,25.63,19.64,18.42,32.90,62.54,85.11,149.25,0.00,246.84,664.11,0.00,178.54
18.96,51.00,220.94,583.50,25.28,19.27,21.09,35.01,63.87,69.42,93.25,0.00,342.67,656.02,0.00,221.18
21.28,43.00,246.25,599.31,24.76,17.69,20.83,38.19,72.41,66.07,89.85,0.00,317.84,413.80,0.00,90.64
23.10,37.50,294.38,541.94,22.61,17.00,22.72,45.65,77.58,56.22,22.91,0.00,387.56,29.64,0.00,280.74
24.45,34.75,275.62,562.00,21.25,15.46,22.99,54.93,82.31,55.97,0.00,0.00,311.42,0.00,0.00,362.56
25.34,32.75,233.88,572.50,20.54,14.95,23.81,59.86,82.42,59.75,0.00,0.00,204.73,0.00,0.00,40.45
25.73,32.62,150.56,669.94,19.60,14.62,23.46,62.71,86.65,59.21,0.00,0.00,156.65,0.00,0.00,1.62
25.55,34.25,95.38,671.00,18.93,14.55,20.61,65.49,88.30,77.61,0.00,0.00,41.49,0.00,0.00,0.06
24.59,38.75,88.56,407.88,17.72,14.73,20.88,72.26,86.26,76.82,0.00,0.00,20.11,0.00,0.00,0.00
22.85,44.75,23.38,30.25,16.88,13.92,17.99,78.29,96.47,89.88,0.00,14.20,4.03,0.00,42.24,0.00
21.48,53.88,0.00,0.00,15.77,15.69,19.29,80.59,90.41,77.40,0.00,91.69,0.00,0.00,306.25,0.00
20.54,59.88,0.00,0.00,15.21,18.13,18.22,80.96,81.80,84.24,0.00,183.55,0.00,0.00,546.06,0.00
19.57,62.88,0.00,0.00,14.83,18.93,19.47,85.38,82.25,75.46,0.00,256.45,0.00,0.00,185.49,0.00
18.64,67.12,0.00,0.00,14.64,20.89,17.80,87.78,70.46,83.92,0.00,337.83,0.00,0.00,218.06,0.00
17.74,72.12,0.00,0.00,14.59,21.14,17.20,87.13,64.66,86.08,0.00,325.26,0.00,0.00,92.76,0.00
16.77,79.00,0.00,0.00,14.18,22.44,17.82,94.73,57.36,80.07,14.48,380.28,0.00,43.06,275.46,0.00
16.03,78.88,0.00,0.00,15.50,23.17,18.15,91.64,55.24,77.17,90.50,315.74,0.00,302.28,367.59,0.00
15.43,79.50,0.00,0.00,17.94,23.51,17.92,82.96,61.06,75.34,181.09,200.59,0.00,538.72,39.63,0.00
15.01,84.12,0.00,0.00,19.18,22.91,16.73,80.81,61.73,79.28,261.26,150.95,0.00,188.96,1.56,0.00
14.71,87.25,0.00,0.00,20.79,20.96,17.54,70.98,75.74,72.16,335.42,42.59,0.00,216.50,0.06,0.00
14.47,88.00,0.00,0.00,21.30,20.52,16.43,63.96,78.91,74.83,328.98,19.61,0.00,93.82,0.00,0.00
14.40,93.00,14.75,43.88,22.31,18.64,15.95,57.93,86.06,76.99,376.64,4.23,12.49,272.83,0.00,52.90
15.34,92.88,89.31,298.31,23.27,19.02,17.23,54.87,78.95,74.08,317.90,0.00,68.30,370.10,0.00,289.64
17.77,84.12,178.62,531.38,23.37,18.40,19.91,61.72,83.18,66.27,198.51,0.00,120.75,39.22,0.00,451.83
19.40,79.38,266.06,192.44,22.64,18.91,24.23,62.99,78.79,52.47,148.10,0.00,172.74,1.53,0.00,646.25
20.70,71.50,333.00,214.94,21.14,18.00,24.83,74.81,82.77,48.47,43.14,0.00,196.63,0.06,0.00,536.51
21.43,63.25,332.69,94.88,20.33,17.60,27.78,79.95,83.73,37.91,19.37,0.00,270.24,0.00,0.00,513.59
22.19,58.50,373.00,270.19,18.96,17.80,30.06,84.16,80.22,33.11,4.34,0.00,349.47,0.00,0.00,387.11
23.35,54.50,320.06,372.62,18.89,17.85,32.27,79.73,78.89,29.17,0.00,0.00,344.84,0.00,0.00,456.81
23.24,62.38,196.44,38.81,18.49,17.64,30.88,82.65,76.92,34.81,0.00,0.00,296.15,0.00,0.00,310.76
22.40,64.25,145.25,1.50,18.62,16.99,31.42,80.46,77.83,36.79,0.00,0.00,241.59,0.00,0.00,320.06
21.29,73.88,43.69,0.06,18.10,17.30,32.81,82.19,73.45,33.45,0.00,0.00,227.15,0.00,0.00,236.19
20.18,81.00,19.12,0.00,17.81,16.70,31.04,82.55,73.48,39.10,0.00,0.00,104.31,0.00,0.00,243.73
19.24,82.25,4.44,0.00,17.78,16.47,29.60,80.30,74.31,44.84,0.00,12.99,19.09,0.00,55.04,19.55
18.77,80.50,0.00,0.00,17.70,17.76,28.59,79.76,71.48,54.28,0.00,71.09,0.00,0.00,301.48,0.00
18.57,82.12,0.00,0.00,17.50,20.25,28.13,77.71,64.76,59.52,0.00,123.78,0.00,0.00,463.16,0.00
18.38,82.12,0.00,0.00,17.13,23.79,25.69,77.11,54.24,70.32,0.00,167.62,0.00,0.00,627.10,0.00
18.18,81.62,0.00,0.00,17.17,25.50,24.86,74.10,46.36,75.12,0.00,207.01,0.00,0.00,564.82,0.00
17.98,81.38,0.00,0.00,16.83,28.17,24.46,72.80,36.89,77.09,0.00,278.34,0.00,0.00,528.98,0.00
17.77,80.38,0.00,0.00,16.73,30.14,24.39,72.96,32.93,77.00,13.25,351.42,0.00,56.12,389.27,0.00
17.57,80.62,0.00,0.00,18.02,31.78,23.87,70.18,30.28,79.91,72.48,333.51,0.00,307.39,441.81,0.00
17.38,78.50,0.00,0.00,20.42,31.43,21.09,64.01,33.53,98.44,125.30,308.92,0.00,468.83,324.16,0.00
17.24,76.38,0.00,0.00,23.57,31.80,20.23,55.12,35.83,100.00,165.06,248.58,0.00,617.52,329.31,0.00
17.07,74.75,0.00,0.00,25.83,32.20,21.56,45.31,35.04,94.67,212.19,218.10,0.00,578.97,226.78,0.00
16.94,72.12,0.00,0.00,28.37,30.75,22.38,36.39,39.93,88.90,282.39,102.28,0.00,536.68,238.99,0.00
16.96,71.62,13.50,57.19,30.18,29.23,21.24,32.84,46.11,91.57,352.40,18.61,12.94,390.36,19.06,0.00
18.25,68.88,73.88,313.31,31.53,28.13,20.11,30.83,56.20,100.00,327.85,0.00,64.79,434.31,0.00,0.00
20.56,63.25,126.81,474.50,31.71,27.49,22.49,32.89,62.51,92.84,315.31,0.00,122.41,330.86,0.00,0.00
23.38,56.00,162.50,607.94,32.00,25.90,22.50,35.36,69.28,93.91,252.07,0.00,149.86,333.93,0.00,0.37
26.12,44.25,217.38,593.12,31.90,25.09,21.36,35.83,73.93,100.00,213.58,0.00,164.02,222.08,0.00,1.71
28.54,35.88,286.44,544.38,30.61,24.48,23.28,40.34,76.99,89.60,101.26,0.00,209.83,236.62,0.00,1.93
30.21,32.75,353.38,391.44,29.04,24.03,24.93,46.75,79.06,81.29,18.36,0.00,246.82,18.81,0.00,3.49
31.32,31.38,322.19,426.81,27.90,23.37,25.08,57.16,83.02,83.60,0.00,0.00,242.47,0.00,0.00,8.65
31.95,32.25,321.69,337.56,27.17,21.55,25.54,64.01,95.41,83.10,0.00,0.00,233.16,0.00,0.00,8.46
32.16,34.88,255.56,338.56,26.01,20.68,26.05,68.77,100.00,81.84,0.00,0.00,225.81,0.00,0.00,12.31
31.64,36.62,209.06,217.38,25.20,21.30,25.63,73.34,96.52,84.66,0.00,0.00,147.05,0.00,0.00,3.76
30.49,40.75,100.25,234.25,24.49,21.77,26.81,76.93,93.14,75.87,0.00,0.00,85.13,0.00,0.00,0.27
28.88,47.38,18.12,18.56,23.85,20.76,24.28,80.09,94.91,87.91,0.00,12.53,8.12,0.00,0.00,0.00
27.70,58.12,0.00,0.00,23.12,20.60,24.40,84.57,100.00,82.82,0.00,67.21,0.00,0.00,0.00,0.00
26.90,65.50,0.00,0.00,21.78,22.46,23.75,93.89,93.05,82.38,0.00,122.15,0.00,0.00,0.00,0.00
26.10,68.25,0.00,0.00,20.91,22.72,22.58,99.08,92.45,86.23,0.00,152.34,0.00,0.00,0.37,0.00
25.30,72.75,0.00,0.00,21.16,21.98,20.89,97.45,98.30,93.30,0.00,172.01,0.00,0.00,1.80,0.00
24.50,76.88,0.00,0.00,21.46,23.52,21.16,95.26,88.11,89.68,0.00,213.57,0.00,0.00,1.97,0.00
23.70,81.12,0.00,0.00,20.52,24.96,20.26,96.58,81.14,91.53,12.33,247.25,0.00,0.00,3.49,0.00
22.90,86.12,0.00,0.00,20.84,25.30,20.46,99.44,82.30,88.63,68.41,246.49,0.00,0.00,8.80,0.00
21.98,92.38,0.00,0.00,22.44,25.72,18.33,93.15,82.05,100.00,122.01,236.27,0.00,0.00,8.58,0.00
21.10,97.50,0.00,0.00,22.83,26.12,19.12,91.73,81.42,90.55,153.57,227.00,0.00,0.38,12.38,0.00
21.05,98.38,0.00,0.00,22.29,25.95,17.34,96.21,82.83,100.00,176.01,150.52,0.00,1.84,3.85,0.00
21.20,97.38,0.00,0.00,23.64,26.36,18.64,87.36,78.43,88.38,215.44,82.60,0.00,1.98,0.26,0.00
20.32,98.25,12.12,0.00,24.97,24.88,17.19,81.07,84.46,98.49,247.47,8.50,10.39,3.50,0.00,97.76
21.05,97.75,69.62,0.00,25.41,24.55,18.11,81.65,81.91,98.39,248.49,0.00,58.37,8.87,0.00,472.15
22.43,93.25,121.88,0.00,25.81,23.76,19.62,81.53,82.32,93.59,237.83,0.00,126.53,8.63,0.00,443.35
22.93,91.00,154.81,0.38,26.16,22.75,21.72,81.21,85.24,78.67,227.60,0.00,205.73,12.41,0.00,345.36
22.56,94.12,180.00,1.88,26.10,21.52,25.13,81.91,89.46,56.92,152.26,0.00,273.09,3.90,0.00,443.64
23.74,86.62,217.31,2.00,26.14,21.20,27.68,79.72,89.40,46.39,81.33,0.00,294.31,0.25,0.00,538.52
24.98,81.00,247.69,3.50,25.17,20.30,28.10,82.73,91.26,46.71,8.69,0.00,309.86,0.00,0.00,430.87
25.51,81.00,250.50,8.94,24.63,19.96,29.36,81.45,92.01,43.52,0.00,0.00,366.29,0.00,0.00,267.48
25.89,81.00,239.38,8.69,23.77,18.52,30.79,82.28,99.35,39.80,0.00,0.00,368.88,0.00,0.00,166.65
26.19,81.00,228.19,12.44,22.83,18.58,28.80,84.75,94.28,46.31,0.00,0.00,252.58,0.00,0.00,156.00
26.24,81.00,154.00,3.94,21.83,17.50,29.26,87.54,99.13,44.38,0.00,0.00,187.94,0.00,0.00,63.76
25.95,81.00,80.06,0.25,21.22,17.95,28.35,89.26,93.19,43.61,0.00,0.00,101.79,0.00,0.00,94.67
25.43,81.00,8.88,0.00,20.32,17.23,26.71,91.13,98.24,45.07,0.00,10.41,17.07,0.00,98.01,7.53
24.70,81.00,0.00,0.00,19.71,18.37,25.58,93.69,96.64,51.02,0.00,59.50,0.00,0.00,481.23,0.00
23.77,82.25,0.00,0.00,18.62,20.28,22.86,98.67,89.55,64.64,0.00,133.14,0.00,0.00,466.52,0.00
22.90,84.25,0.00,0.00,18.32,22.41,22.66,96.14,75.14,63.21,0.00,216.96,0.00,0.00,364.21,0.00
22.10,85.62,0.00,0.00,17.58,25.09,20.67,98.57,57.08,67.50,0.00,272.29,0.00,0.00,442.35,0.00
21.24,89.12,0.00,0.00,17.60,27.32,19.54,95.60,47.64,68.42,0.00,287.19,0.00,0.00,525.48,0.00
20.34,91.00,0.00,0.00,17.25,28.35,16.02,98.12,45.92,82.96,10.43,315.53,0.00,98.13,438.75,0.00
19.50,95.38,0.00,0.00,18.50,29.48,14.97,95.76,43.13,89.02,60.06,369.65,0.00,485.77,269.93,0.00
18.70,98.00,0.00,0.00,20.62,30.33,14.37,87.52,41.21,91.69,136.44,357.44,0.00,478.11,161.48,0.00
18.09,98.00,0.00,0.00,22.75,29.34,13.59,73.38,44.65,91.49,222.57,263.10,0.00,373.63,162.50,0.00
17.65,98.00,0.00,0.00,25.07,29.18,11.58,57.17,44.63,99.18,271.90,186.91,0.00,441.70,63.41,0.00
17.31,98.00,0.00,0.00,27.14,28.18,10.35,48.26,44.18,100.00,283.62,100.52,0.00,518.96,93.49,0.00
17.26,98.00,10.44,98.25,28.47,26.69,10.81,45.52,45.16,96.50,318.36,17.03,12.88,442.68,7.52,63.65
18.61,94.88,60.62,490.31,29.55,25.33,11.60,42.94,51.95,94.74,371.32,0.00,71.23,271.16,0.00,343.03
20.90,85.50,139.75,489.69,30.10,23.16,13.16,41.92,63.32,89.72,351.72,0.00,129.81,158.89,0.00,465.34
23.05,71.62,228.19,383.06,29.61,22.21,15.88,43.83,65.35,80.19,268.36,0.00,208.35,165.75,0.00,505.42
25.05,57.25,271.50,441.06,29.14,20.39,17.96,44.76,68.88,67.97,186.40,0.00,243.17,63.24,0.00,565.81
26.99,48.88,280.06,512.44,28.09,19.00,18.67,44.46,71.27,63.39,99.88,0.00,244.85,92.90,0.00,551.96
28.58,45.12,321.19,446.62,26.67,16.48,20.95,45.20,80.42,56.69,17.02,0.00,278.70,7.51,0.00,608.57
29.60,42.75,373.00,272.38,25.21,15.17,21.82,52.41,87.76,55.60,0.00,0.00,240.10,0.00,0.00,646.41
29.90,42.62,346.00,156.31,23.31,14.01,21.39,62.66,94.15,57.83,0.00,0.00,183.79,0.00,0.00,594.78
29.84,43.00,273.62,169.00,21.99,12.99,22.34,66.43,95.74,55.94,0.00,0.00,138.52,0.00,0.00,665.65
29.11,44.88,185.88,63.06,20.26,11.52,23.28,69.56,99.59,50.74,0.00,0.00,93.25,0.00,0.00,757.33
28.01,44.75,99.25,92.31,18.73,10.51,20.74,72.70,100.00,59.71,0.00,0.00,41.82,0.00,0.00,526.03
26.66,45.25,17.00,7.50,16.70,10.57,18.36,79.15,98.25,71.06,0.00,12.66,13.28,0.00,62.58,37.99
25.10,52.88,0.00,0.00,15.27,11.44,18.20,87.13,95.81,75.68,0.00,70.46,0.00,0.00,339.33,0.00
23.44,62.00,0.00,0.00,13.83,13.19,18.75,95.39,89.55,77.42,0.00,130.06,0.00,0.00,466.23,0.00
21.80,67.50,0.00,0.00,12.70,15.55,17.30,97.87,82.16,86.02,0.00,203.70,0.00,0.00,494.15,0.00
20.14,70.25,0.00,0.00,11.49,17.59,16.16,99.79,69.86,93.99,0.00,237.08,0.00,0.00,551.65,0.00
18.50,74.12,0.00,0.00,10.59,18.84,17.02,100.00,62.64,91.17,0.00,247.93,0.00,0.00,558.88,0.00
16.90,77.88,0.00,0.00,10.44,20.71,16.11,99.13,57.72,96.29,12.55,273.97,0.00,62.04,598.26,0.00
15.36,86.50,0.00,0.00,11.37,21.75,16.15,96.34,55.86,88.98,70.07,238.99,0.00,337.47,643.43,0.00
13.68,96.62,0.00,0.00,13.20,21.92,16.16,89.46,55.79,88.20,130.19,191.33,0.00,466.68,619.20,0.00
12.44,100.00,0.00,0.00,15.39,22.47,16.79,83.14,55.41,87.27,201.38,139.89,0.00,488.51,672.20,0.00
11.47,100.00,0.00,0.00,17.41,22.77,17.99,70.81,52.74,81.77,234.04,90.06,0.00,544.58,731.48,0.00
10.66,100.00,0.00,0.00,18.93,21.06,19.12,62.26,58.41,81.29,249.46,42.82,0.00,562.35,538.51,0.00
10.34,100.00,12.44,61.50,20.59,19.06,19.12,58.23,67.84,88.14,271.61,14.02,2.72,593.10,40.09,0.00
11.30,96.88,69.69,335.62,21.72,18.45,19.53,55.99,74.34,87.43,238.43,0.00,15.62,641.93,0.00,0.00
13.21,89.38,130.31,467.12,22.18,18.49,17.56,54.77,78.90,100.00,195.11,0.00,40.37,631.41,0.00,0.00
15.25,84.12,199.06,482.88,22.54,17.55,18.34,55.14,84.51,97.32,140.57,0.00,124.70,675.47,0.00,5.06
17.25,71.75,231.00,537.50,22.51,16.75,21.14,53.75,90.37,85.46,88.47,0.00,215.65,718.55,0.00,22.25
19.00,61.88,251.00,565.81,21.21,16.90,22.25,57.77,91.96,83.06,43.31,0.00,126.57,544.76,0.00,2.66
20.48,58.75,269.25,587.94,19.41,16.20,22.77,66.23,95.65,83.35,14.38,0.00,215.56,41.14,0.00,6.55
21.69,56.12,237.88,640.44,18.58,16.32,24.74,73.67,87.93,77.40,0.00,0.00,332.19,0.00,0.00,31.44
22.41,53.75,198.88,643.62,18.36,16.63,24.05,79.64,85.41,86.65,0.00,0.00,319.41,0.00,0.00,99.09
22.60,54.88,141.25,678.75,17.68,17.16,24.62,83.75,85.14,89.43,0.00,0.00,240.11,0.00,0.00,215.32
22.29,54.75,86.88,705.62,17.04,17.89,26.85,88.56,82.39,81.56,0.00,0.00,156.65,0.00,0.00,348.00
21.35,57.12,43.81,551.00,16.84,18.59,26.16,92.36,84.65,77.47,0.00,0.00,73.24,0.00,0.00,229.10
19.71,64.62,14.75,42.19,16.25,18.67,26.97,95.32,91.13,66.67,0.00,2.64,14.71,0.00,0.00,19.22
18.69,73.00,0.00,0.00,16.41,18.99,26.46,87.40,91.09,70.03,0.00,15.06,0.00,0.00,0.00,0.00
18.25,80.38,0.00,0.00,16.87,18.23,24.79,84.02,96.51,77.38,0.00,42.49,0.00,0.00,0.00,0.00
17.79,83.00,0.00,0.00,17.34,19.04,25.32,84.07,92.91,69.92,0.00,131.60,0.00,0.00,5.34,0.00
17.29,86.75,0.00,0.00,17.83,21.22,24.13,82.69,84.98,73.78,0.00,216.89,0.00,0.00,22.37,0.00
16.79,92.75,0.00,0.00,18.32,22.15,23.09,86.32,83.65,77.94,0.00,125.69,0.00,0.00,2.64,0.00
16.29,95.00,0.00,0.00,18.45,22.58,21.96,92.62,84.49,84.19,2.60,212.78,0.00,0.00,6.46,0.00
16.48,86.88,0.00,0.00,18.72,24.09,23.38,92.92,81.39,74.81,14.78,318.00,0.00,0.00,30.09,0.00
