Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
17.56,46.75,221.38,503.88,14.39,10.59,21.06,56.60,70.95,42.06,0.00,0.00,268.15,0.00,0.00,327.70
18.15,46.62,188.81,503.75,14.08,10.56,20.62,60.53,70.88,44.62,0.00,0.00,201.25,0.00,0.00,348.03
18.30,45.12,148.75,470.06,12.93,10.39,21.62,66.74,70.00,42.32,0.00,0.00,161.92,0.00,0.00,412.09
17.86,46.50,88.50,437.25,12.31,10.77,21.64,69.48,66.13,43.73,0.00,0.00,87.53,0.00,0.00,546.84
16.85,49.88,41.25,269.00,11.84,10.71,20.67,66.61,66.76,48.64,0.00,0.00,37.92,0.00,0.00,430.33
15.46,50.38,3.12,20.00,11.01,9.67,18.60,68.32,69.59,55.25,0.00,0.00,2.85,0.00,0.00,31.14
14.46,56.25,0.00,0.00,10.73,10.90,18.88,70.28,63.67,56.74,0.00,48.14,0.00,0.00,156.95,0.00
13.82,61.88,0.00,0.00,10.59,11.70,18.11,70.75,64.66,63.06,0.00,122.53,0.00,0.00,186.39,0.00
13.16,65.50,0.00,0.00,10.42,13.79,17.76,69.88,60.49,64.56,0.00,162.74,0.00,0.00,357.82,0.00
12.53,68.25,0.00,0.00,10.54,16.88,17.54,67.26,49.36,65.90,0.00,164.36,0.00,0.00,609.20,0.00
11.86,66.50,0.00,0.00,10.46,19.05,15.75,68.00,43.32,75.82,0.00,241.03,0.00,0.00,484.44,0.00
11.16,67.50,0.00,0.00,9.96,20.45,17.16,68.24,42.14,69.78,0.00,312.62,0.00,0.00,280.75,0.00
10.84,69.62,0.00,0.00,10.83,21.11,15.37,64.03,41.91,76.95,47.88,269.17,0.00,156.10,328.95,0.00
10.61,70.62,0.00,0.00,11.92,21.24,15.85,63.71,42.81,71.14,124.45,211.00,0.00,189.32,364.89,0.00
10.44,69.75,0.00,0.00,13.91,21.85,13.50,60.00,41.66,84.52,164.12,164.61,0.00,360.85,418.95,0.00
10.34,68.38,0.00,0.00,16.64,21.78,15.21,50.24,43.31,74.13,161.62,88.42,0.00,599.04,552.39,0.00
10.24,69.25,0.00,0.00,18.87,20.90,14.50,43.91,47.88,80.16,237.92,38.56,0.00,478.19,437.51,0.00
10.20,66.88,0.00,0.00,20.31,19.20,14.23,42.57,53.06,90.21,309.56,2.99,0.00,278.00,32.60,0.00
10.76,64.38,47.62,155.25,21.14,18.85,13.32,41.83,56.87,100.00,269.68,0.00,34.74,329.57,0.00,43.89
12.10,62.75,126.38,192.25,21.55,18.17,14.80,41.91,62.78,91.88,215.88,0.00,99.18,373.32,0.00,263.66
14.01,59.50,165.50,363.88,21.96,17.69,19.71,41.33,64.91,65.33,165.96,0.00,149.13,422.38,0.00,608.98
16.43,51.12,158.88,588.88,21.85,17.28,22.47,43.09,67.20,51.04,88.87,0.00,157.18,555.16,0.00,807.31
18.71,44.50,234.81,471.94,21.01,16.13,22.54,47.50,73.85,48.42,38.87,0.00,148.76,441.10,0.00,642.80
20.19,43.00,306.50,275.25,19.50,16.52,25.16,51.97,73.26,41.48,3.05,0.00,183.83,33.33,0.00,657.01
21.16,41.75,270.19,330.19,18.83,15.41,25.04,56.94,76.73,42.92,0.00,0.00,239.76,0.00,0.00,338.28
21.81,41.00,220.75,381.75,18.20,15.44,25.26,62.64,73.38,42.58,0.00,0.00,233.28,0.00,0.00,174.82
22.06,41.00,167.31,425.81,17.65,14.10,24.41,65.08,81.20,44.79,0.00,0.00,180.68,0.00,0.00,70.80
21.91,42.88,89.31,557.94,17.14,14.78,25.71,67.85,76.57,40.15,0.00,0.00,120.82,0.00,0.00,77.67
21.11,47.12,39.19,444.69,16.33,14.34,22.93,72.86,81.14,48.79,0.00,0.00,14.79,0.00,0.00,5.60
19.76,50.88,3.12,34.06,16.20,14.13,20.39,75.01,90.86,59.59,0.00,0.00,0.52,0.00,0.00,0.00
18.82,57.00,0.00,0.00,15.43,13.87,19.56,76.61,96.52,67.55,0.00,36.21,0.00,0.00,45.75,0.00
18.23,62.50,0.00,0.00,15.23,15.44,19.85,74.50,88.00,67.00,0.00,104.21,0.00,0.00,277.05,0.00
17.62,65.25,0.00,0.00,14.39,19.13,18.85,79.54,68.29,69.27,0.00,143.41,0.00,0.00,585.62,0.00
17.03,68.50,0.00,0.00,14.56,21.92,19.03,77.78,53.21,66.70,0.00,151.46,0.00,0.00,777.96,0.00
16.49,71.88,0.00,0.00,14.25,23.14,19.72,81.63,46.52,60.01,0.00,155.69,0.00,0.00,672.75,0.00
15.93,76.75,0.00,0.00,14.08,25.28,17.58,91.18,41.12,69.05,0.00,185.51,0.00,0.00,663.00,0.00
15.45,76.50,0.00,0.00,14.14,25.67,17.30,94.70,41.15,71.96,36.95,251.60,0.00,46.69,354.99,0.00
15.05,75.62,0.00,0.00,15.76,25.78,17.39,86.06,41.10,73.44,106.73,242.70,0.00,283.75,181.88,0.00
14.65,77.88,0.00,0.00,18.84,25.01,17.28,69.77,43.02,75.02,140.55,189.15,0.00,573.93,74.12,0.00
14.38,79.00,0.00,0.00,21.65,25.03,16.91,54.29,42.32,74.92,148.61,115.44,0.00,763.29,74.21,0.00
14.18,82.12,0.00,0.00,23.43,22.88,16.77,45.57,48.96,73.33,159.16,14.74,0.00,687.72,5.58,0.00
14.04,91.50,0.00,0.00,25.35,20.84,17.81,40.93,57.80,67.05,186.35,0.54,0.00,666.00,0.00,0.00
14.38,92.88,37.69,47.62,25.98,20.02,17.68,40.26,65.47,65.43,257.52,0.00,26.05,363.34,0.00,6.70
16.04,84.12,109.25,290.44,26.05,19.95,18.19,40.36,66.50,66.16,247.41,0.00,99.73,185.41,0.00,26.07
18.59,71.25,137.69,562.25,25.31,19.26,18.88,42.13,67.32,66.17,193.38,0.00,125.04,75.78,0.00,4.15
21.41,55.38,145.75,748.62,24.68,19.14,20.67,43.41,66.16,57.51,112.75,0.00,146.09,72.48,0.00,36.57
23.69,44.62,162.62,702.69,22.86,19.27,22.61,49.04,62.06,49.34,14.71,0.00,305.86,5.57,0.00,179.24
25.40,40.75,187.19,669.00,21.07,18.03,24.27,56.90,66.97,43.65,0.55,0.00,339.50,0.00,0.00,172.71
26.25,39.38,263.44,371.69,20.25,17.72,24.14,64.42,69.92,44.80,0.00,0.00,285.66,0.00,0.00,219.69
26.27,39.62,252.12,188.94,20.00,17.65,25.15,66.25,72.16,41.00,0.00,0.00,262.78,0.00,0.00,148.44
25.57,41.25,197.62,77.44,19.47,17.45,26.45,66.35,74.13,35.83,0.00,0.00,211.72,0.00,0.00,260.65
24.39,44.50,110.06,70.75,19.20,17.19,26.59,65.89,73.52,34.36,0.00,0.00,120.05,0.00,0.00,329.14
22.84,49.12,14.69,5.56,19.04,17.07,24.60,63.09,71.86,41.40,0.00,0.00,19.07,0.00,0.00,23.86
21.26,56.00,0.56,0.00,18.26,17.51,22.61,65.92,68.53,49.22,0.00,0.00,0.00,0.00,0.00,0.00
20.45,63.38,0.00,0.00,17.93,17.53,24.16,68.90,66.15,46.99,0.00,25.78,0.00,0.00,6.63,0.00
20.05,66.00,0.00,0.00,17.77,18.38,22.76,71.52,65.27,54.08,0.00,101.15,0.00,0.00,26.44,0.00
19.65,65.38,0.00,0.00,17.54,19.34,22.54,73.69,64.14,54.38,0.00,129.39,0.00,0.00,4.30,0.00
19.25,65.62,0.00,0.00,17.32,20.40,20.02,72.82,58.63,65.12,0.00,143.45,0.00,0.00,35.91,0.00
18.85,64.12,0.00,0.00,17.21,22.01,18.96,71.12,51.67,68.18,0.00,293.71,0.00,0.00,172.12,0.00
18.45,64.88,0.00,0.00,17.37,23.65,19.22,69.26,45.76,66.82,0.00,325.72,0.00,0.00,165.70,0.00
18.11,67.88,0.00,0.00,17.46,24.25,19.03,66.52,44.46,67.15,25.64,287.89,0.00,6.60,221.41,0.00
17.88,70.88,0.00,0.00,18.48,25.13,16.32,64.82,41.06,78.96,101.85,262.39,0.00,26.63,148.22,0.00
17.61,73.25,0.00,0.00,19.56,25.92,16.44,63.13,37.29,72.95,131.57,204.30,0.00,4.37,251.52,0.00
17.44,72.12,0.00,0.00,20.27,26.03,15.09,59.19,35.87,75.85,142.13,115.55,0.00,35.58,316.82,0.00
17.34,70.38,0.00,0.00,21.71,24.71,14.82,52.84,41.07,76.26,287.63,19.23,0.00,168.56,24.06,0.00
17.24,70.00,0.00,0.00,23.35,23.18,14.78,46.82,47.36,75.74,318.83,0.00,0.00,162.20,0.00,0.00
17.39,66.88,25.50,6.56,24.30,23.49,15.43,44.29,49.49,71.81,289.01,0.00,40.68,222.26,0.00,188.24
18.56,64.38,102.56,26.81,25.12,22.42,16.06,41.09,55.48,71.45,262.19,0.00,76.77,148.11,0.00,532.92
19.76,62.12,133.75,4.44,25.66,21.90,20.48,38.02,57.13,53.38,200.59,0.00,157.38,246.95,0.00,540.88
20.16,59.75,140.81,35.25,25.74,20.27,20.51,36.62,64.00,50.47,113.31,0.00,218.00,310.66,0.00,67.10
21.45,54.00,281.56,165.00,24.76,19.34,21.25,40.91,66.40,47.89,19.30,0.00,259.06,24.15,0.00,21.90
23.08,47.88,311.94,158.69,23.46,19.08,21.45,46.43,67.47,46.83,0.00,0.00,263.02,0.00,0.00,161.18
24.35,44.12,290.12,223.12,23.15,18.57,22.43,50.75,69.52,43.24,0.00,0.00,226.67,0.00,0.00,599.22
25.11,41.12,262.00,148.00,22.25,16.77,23.14,56.18,76.61,41.90,0.00,0.00,225.51,0.00,0.00,437.17
25.43,38.75,196.88,242.38,21.58,16.30,23.67,58.51,73.67,40.67,0.00,0.00,204.50,0.00,0.00,257.49
25.50,37.38,111.06,304.50,20.39,15.27,23.24,63.44,74.92,40.93,0.00,0.00,110.96,0.00,0.00,358.52
24.81,40.75,19.38,24.25,19.53,14.86,22.09,65.51,76.07,44.86,0.00,0.00,47.11,0.00,0.00,252.46
23.71,45.50,0.00,0.00,19.02,14.61,20.99,67.80,76.68,49.42,0.00,0.00,0.00,0.00,0.00,0.00
22.86,52.00,0.00,0.00,18.34,15.20,18.23,70.70,73.03,63.46,0.00,40.03,0.00,0.00,185.25,0.00
22.10,56.88,0.00,0.00,16.99,16.59,18.22,75.43,68.92,63.11,0.00,79.95,0.00,0.00,554.96,0.00
21.30,59.88,0.00,0.00,16.24,19.99,16.73,74.02,55.38,73.07,0.00,152.25,0.00,0.00,523.25,0.00
20.50,62.88,0.00,0.00,15.36,20.45,16.81,74.46,50.67,72.85,0.00,217.13,0.00,0.00,66.83,0.00
19.70,64.62,0.00,0.00,14.87,20.84,15.34,75.98,49.39,80.96,0.00,251.87,0.00,0.00,21.30,0.00
18.96,68.12,0.00,0.00,14.52,20.99,14.53,77.15,48.47,84.01,0.00,254.92,0.00,0.00,156.22,0.00
18.14,71.88,0.00,0.00,15.09,21.94,14.07,73.64,44.87,83.38,39.70,219.24,0.00,183.75,579.58,0.00
17.18,74.25,0.00,0.00,16.86,22.74,14.37,67.65,43.14,82.86,81.53,219.53,0.00,565.98,425.58,0.00
16.18,74.38,0.00,0.00,19.75,23.05,14.52,56.38,42.65,81.54,149.69,196.19,0.00,514.44,247.02,0.00
15.43,74.00,0.00,0.00,20.42,22.61,14.95,50.78,42.96,74.73,216.69,106.36,0.00,66.69,343.63,0.00
14.89,75.88,0.00,0.00,20.64,21.62,15.60,50.13,46.49,72.90,248.28,45.61,0.00,20.99,244.45,0.00
14.45,77.62,0.00,0.00,20.76,20.50,14.21,49.30,51.27,83.43,250.86,0.00,0.00,153.73,0.00,0.00
14.99,74.25,39.38,182.25,21.69,18.71,13.07,45.68,61.42,94.00,215.52,0.00,24.62,569.76,0.00,2.54
17.09,66.38,83.12,577.00,22.55,18.34,16.06,43.76,62.56,82.02,216.55,0.00,100.65,419.79,0.00,11.82
19.54,57.38,147.12,505.62,22.75,17.30,16.15,43.63,70.34,81.53,192.03,0.00,140.70,241.79,0.00,21.44
20.40,50.88,216.25,66.56,22.29,16.99,17.85,43.98,71.92,73.57,104.05,0.00,251.66,336.19,0.00,99.41
20.46,50.88,244.69,20.69,21.38,15.92,19.52,47.30,77.85,68.41,44.87,0.00,287.45,240.45,0.00,76.37
20.56,50.12,246.81,151.25,20.26,15.17,20.72,52.20,80.50,63.17,0.00,0.00,285.05,0.00,0.00,30.09
21.48,46.50,211.81,559.94,18.95,14.71,19.53,60.40,79.88,67.14,0.00,0.00,223.02,0.00,0.00,33.84
22.38,44.38,213.56,414.00,18.41,14.70,22.28,62.28,80.99,51.89,0.00,0.00,276.77,0.00,0.00,134.11
22.48,44.62,187.88,236.56,17.58,14.62,20.43,68.98,80.96,57.96,0.00,0.00,177.07,0.00,0.00,195.18
22.02,45.00,101.75,328.75,17.08,14.70,20.34,71.46,76.12,59.14,0.00,0.00,91.50,0.00,0.00,424.81
21.18,48.12,44.12,236.44,16.21,14.94,20.22,76.30,76.64,59.77,0.00,0.00,34.51,0.00,0.00,304.69
20.05,53.12,0.00,0.00,15.49,14.20,19.62,78.75,83.52,61.99,0.00,0.00,0.00,0.00,0.00,0.00
19.16,59.38,0.00,0.00,15.03,13.74,20.04,78.13,89.94,59.10,0.00,25.90,0.00,0.00,2.68,0.00
18.46,62.00,0.00,0.00,14.87,15.71,18.15,80.05,84.20,68.95,0.00,98.23,0.00,0.00,11.53,0.00
17.82,67.62,0.00,0.00,14.67,16.25,18.20,80.67,80.96,67.88,0.00,141.73,0.00,0.00,21.59,0.00
17.16,71.00,0.00,0.00,14.58,17.82,16.95,76.81,73.73,72.11,0.00,251.14,0.00,0.00,99.20,0.00
16.46,74.75,0.00,0.00,14.62,19.41,17.48,78.51,68.95,67.45,0.00,285.22,0.00,0.00,75.78,0.00
15.76,77.00,0.00,0.00,14.19,20.47,16.44,83.57,64.33,70.91,0.00,280.15,0.00,0.00,29.58,0.00
15.31,76.38,0.00,0.00,14.07,20.09,14.83,87.91,64.63,78.12,26.55,232.82,0.00,2.74,35.32,0.00
15.01,79.12,0.00,0.00,15.53,21.62,13.72,85.29,54.57,82.00,97.02,264.92,0.00,11.39,128.37,0.00
14.71,80.38,0.00,0.00,16.30,20.89,13.38,80.67,56.17,81.79,142.24,183.32,0.00,21.67,202.06,0.00
14.47,77.50,0.00,0.00,17.80,20.92,13.17,73.80,56.88,83.84,250.88,95.62,0.00,99.10,443.97,0.00
14.34,80.38,0.00,0.00,19.36,20.65,13.29,69.23,58.01,82.94,284.11,35.66,0.00,75.49,314.85,0.00
14.18,83.62,0.00,0.00,20.35,19.91,13.64,64.92,60.74,79.46,277.70,0.00,0.00,29.32,0.00,0.00
14.35,85.88,27.19,2.81,20.38,19.69,13.26,63.37,60.68,79.10,237.72,0.00,16.93,36.07,0.00,0.00
15.38,86.38,95.81,11.25,21.29,18.45,14.10,55.91,67.53,72.25,258.99,0.00,68.34,125.49,0.00,0.00
16.34,80.38,142.75,21.75,21.12,18.13,13.67,55.28,68.25,71.74,186.44,0.00,100.27,205.50,0.00,29.91
17.79,73.88,250.62,99.00,21.21,17.20,15.46,55.75,70.86,59.90,97.69,0.00,230.03,453.54,0.00,144.16
19.31,69.50,283.00,75.19,20.87,17.11,17.56,57.13,69.35,48.98,36.23,0.00,282.82,319.92,0.00,126.29
20.24,65.50,275.25,29.06,20.05,16.27,18.33,60.12,71.76,47.21,0.00,0.00,287.14,0.00,0.00,151.56
20.62,62.12,242.62,36.81,19.51,15.19,21.61,61.46,76.19,36.87,0.00,0.00,304.24,0.00,0.00,244.75
21.01,57.25,253.06,122.62,18.60,14.31,20.52,66.83,78.81,38.90,0.00,0.00,188.70,0.00,0.00,209.78
21.32,54.38,189.56,208.94,18.09,13.85,20.82,68.44,79.21,37.63,0.00,0.00,129.14,0.00,0.00,642.04
21.46,54.62,99.75,463.12,17.32,13.56,20.19,70.24,81.67,38.71,0.00,0.00,52.77,0.00,0.00,668.32
21.06,56.25,36.81,325.00,16.92,13.45,21.96,70.30,81.97,35.23,0.00,0.00,31.26,0.00,0.00,488.16
20.18,59.50,0.00,0.00,16.19,13.50,20.21,72.19,80.23,41.55,0.00,0.00,0.00,0.00,0.00,0.00
19.36,62.25,0.00,0.00,15.37,13.31,19.64,75.22,78.80,46.66,0.00,16.99,0.00,0.00,0.00,0.00
18.73,66.12,0.00,0.00,14.61,14.06,17.81,77.22,72.44,52.63,0.00,68.17,0.00,0.00,0.00,0.00
18.06,68.62,0.00,0.00,14.09,14.18,16.31,77.91,69.31,58.76,0.00,104.19,0.00,0.00,31.08,0.00
17.43,69.62,0.00,0.00,13.75,15.83,17.30,80.59,58.39,55.12,0.00,236.49,0.00,0.00,148.21,0.00
16.76,71.25,0.00,0.00,13.54,17.75,16.34,81.49,48.30,57.27,0.00,286.97,0.00,0.00,128.15,0.00
16.12,72.62,0.00,0.00,13.44,18.78,15.18,80.62,45.79,61.42,0.00,296.91,0.00,0.00,156.72,0.00
15.53,74.25,0.00,0.00,13.34,20.93,13.62,78.65,38.87,69.18,17.03,290.65,0.00,0.00,233.81,0.00
14.86,75.62,0.00,0.00,14.05,20.61,13.48,72.53,38.64,70.65,68.09,190.00,0.00,0.00,211.24,0.00
14.29,76.62,0.00,0.00,14.43,20.98,11.94,68.09,37.19,78.45,106.16,130.72,0.00,31.66,649.92,0.00
13.91,79.50,0.00,0.00,16.02,20.85,12.39,57.64,37.04,75.14,239.71,55.51,0.00,150.23,703.04,0.00
13.61,81.00,0.00,0.00,17.85,21.43,10.18,47.96,36.68,89.14,289.05,30.16,0.00,129.07,470.98,0.00
13.38,81.00,0.00,0.00,19.00,20.06,11.83,45.09,42.03,76.78,301.80,0.00,0.00,159.30,0.00,0.00
13.36,78.50,17.06,0.00,20.58,19.31,10.99,39.88,47.83,77.36,283.86,0.00,25.50,228.35,0.00,2.77
14.03,72.62,68.00,0.00,20.66,17.98,11.99,38.51,52.00,74.66,190.66,0.00,102.63,211.96,0.00,14.12
14.65,66.88,108.12,32.25,21.07,16.82,13.11,36.97,56.76,72.08,131.52,0.00,166.38,653.87,0.00,63.97
16.18,56.88,242.94,152.25,21.18,16.86,15.54,36.21,57.00,59.01,56.88,0.00,244.52,720.39,0.00,281.79
17.94,47.62,291.12,130.00,21.17,15.96,16.32,37.40,58.95,53.71,29.61,0.00,243.16,462.40,0.00,346.81
19.19,44.38,306.69,161.88,19.98,14.95,18.49,42.26,62.46,47.42,0.00,0.00,218.62,0.00,0.00,531.71
20.29,40.88,277.06,222.88,19.14,13.80,18.61,48.42,68.34,47.10,0.00,0.00,134.61,0.00,0.00,638.47
20.70,38.38,191.31,212.69,18.07,13.33,20.66,51.69,71.38,39.79,0.00,0.00,122.55,0.00,0.00,667.56
21.14,36.75,132.31,657.81,17.08,12.18,19.68,55.75,77.16,42.01,0.00,0.00,111.31,0.00,0.00,454.84
21.46,35.38,58.25,737.75,16.63,12.11,19.25,57.94,76.69,43.74,0.00,0.00,82.47,0.00,0.00,305.67
20.94,38.12,29.06,453.81,15.77,10.84,19.27,59.78,85.32,45.02,0.00,0.00,38.45,0.00,0.00,201.91
19.91,42.50,0.00,0.00,14.84,11.46,19.28,62.98,78.95,49.81,0.00,0.00,0.00,0.00,0.00,0.00
19.00,49.00,0.00,0.00,13.89,11.10,16.55,67.92,76.81,61.23,0.00,25.69,0.00,0.00,2.79,0.00
18.14,51.38,0.00,0.00,13.26,12.05,17.35,71.75,74.33,53.14,0.00,103.10,0.00,0.00,14.19,0.00
17.30,54.75,0.00,0.00,12.30,13.17,15.53,76.52,71.79,58.69,0.00,167.06,0.00,0.00,64.24,0.00
16.44,58.88,0.00,0.00,11.97,15.21,13.42,77.47,60.45,65.47,0.00,239.10,0.00,0.00,275.55,0.00
15.60,60.62,0.00,0.00,11.17,16.55,13.04,83.41,52.86,66.10,0.00,247.30,0.00,0.00,352.71,0.00
14.74,63.50,0.00,0.00,11.27,18.44,12.92,80.03,47.58,66.02,0.00,217.87,0.00,0.00,529.89,0.00
13.96,67.50,0.00,0.00,11.15,19.23,9.45,76.53,45.17,81.57,25.79,141.18,0.00,2.80,669.64,0.00
13.20,72.12,0.00,0.00,12.08,20.67,9.51,74.17,39.77,78.79,103.33,122.62,0.00,14.22,667.93,0.00
12.40,75.88,0.00,0.00,13.20,20.34,8.88,71.65,40.20,81.92,167.41,117.12,0.00,64.37,478.61,0.00
11.85,78.25,0.00,0.00,15.05,19.93,6.93,61.16,41.81,96.38,236.40,86.89,0.00,272.43,322.06,0.00
11.45,81.50,0.00,0.00,16.66,19.42,6.52,52.43,44.57,99.63,249.37,38.85,0.00,355.67,204.02,0.00
11.11,81.12,0.00,0.00,18.42,18.80,5.02,47.67,51.65,100.00,217.50,0.00,0.00,528.97,0.00,0.00
11.19,76.25,25.88,2.81,19.54,16.86,6.99,44.21,59.92,92.28,144.46,0.00,24.69,685.23,0.00,111.11
12.11,74.00,103.56,14.25,20.68,16.66,8.40,39.76,56.07,87.29,122.66,0.00,58.72,668.12,0.00,585.14
13.22,71.50,167.75,64.50,20.68,15.21,11.24,39.29,60.09,72.99,120.03,0.00,74.55,490.49,0.00,821.99
14.91,61.88,233.69,269.31,20.27,13.62,10.99,40.85,64.54,71.48,89.10,0.00,64.14,330.25,0.00,777.68
16.76,52.00,251.44,358.62,19.49,12.87,12.87,44.35,66.92,60.11,39.05,0.00,69.81,205.07,0.00,806.61
18.40,47.75,217.12,528.06,18.56,12.24,15.05,52.58,69.57,50.98,0.00,0.00,85.02,0.00,0.00,839.68
19.81,43.25,147.75,700.81,17.02,10.00,15.08,59.27,78.59,51.68,0.00,0.00,86.73,0.00,0.00,741.00
20.68,39.75,122.69,668.31,16.31,9.43,17.00,57.54,79.27,44.85,0.00,0.00,99.93,0.00,0.00,759.40
20.96,38.38,122.94,502.38,15.05,8.47,15.81,60.80,84.46,48.32,0.00,0.00,82.78,0.00,0.00,603.35
20.56,39.88,91.31,338.44,13.72,7.08,16.63,64.08,95.38,44.98,0.00,0.00,70.06,0.00,0.00,503.81
19.55,44.12,39.25,206.12,12.78,6.57,14.11,67.34,99.25,54.78,0.00,0.00,29.21,0.00,0.00,235.40
18.35,53.50,0.00,0.00,11.90,5.58,13.57,71.34,100.00,58.22,0.00,0.00,0.00,0.00,0.00,0.00
17.15,58.62,0.00,0.00,10.27,6.55,10.77,77.11,95.33,70.66,0.00,23.97,0.00,0.00,107.86,0.00
16.01,59.00,0.00,0.00,9.39,8.06,12.29,79.51,89.52,62.29,0.00,57.36,0.00,0.00,571.57,0.00
14.91,61.50,0.00,0.00,8.27,10.59,11.18,85.73,76.75,67.81,0.00,71.37,0.00,0.00,786.93,0.00
13.81,63.62,0.00,0.00,7.16,11.57,9.10,94.88,68.74,77.27,0.00,67.04,0.00,0.00,812.87,0.00
12.71,67.75,0.00,0.00,6.60,13.44,9.25,99.07,57.87,74.91,0.00,72.87,0.00,0.00,842.02,0.00
11.61,73.12,0.00,0.00,5.85,15.21,9.80,100.00,50.43,71.86,0.00,85.98,0.00,0.00,849.15,0.00
10.51,75.62,0.00,0.00,6.34,15.71,8.24,96.86,49.53,82.73,23.61,91.05,0.00,106.24,777.97,0.00
9.35,79.75,0.00,0.00,7.89,16.86,7.60,90.63,45.30,85.05,56.68,98.96,0.00,564.78,752.07,0.00
8.09,87.00,0.00,0.00,10.26,16.22,6.66,78.62,46.97,88.21,69.78,85.39,0.00,769.41,622.37,0.00
7.22,94.38,0.00,0.00,11.86,16.20,8.03,67.37,46.43,77.78,68.49,68.06,0.00,830.46,489.43,0.00
6.62,98.88,0.00,0.00,13.72,14.29,7.99,56.74,54.08,77.63,74.41,29.61,0.00,859.73,238.58,0.00
6.09,99.38,0.00,0.00,15.28,13.26,7.69,50.16,59.61,78.15,86.46,0.00,0.00,853.88,0.00,0.00
6.15,98.38,23.25,104.62,16.03,11.42,8.28,48.45,67.64,73.19,93.22,0.00,22.26,796.46,0.00,128.32
7.74,91.75,56.00,558.00,16.79,11.81,8.66,45.53,64.59,74.03,98.48,0.00,48.35,748.41,0.00,594.51
9.98,80.50,68.19,751.88,16.43,10.91,13.02,46.30,69.15,56.38,86.70,0.00,95.64,631.87,0.00,777.41
12.11,66.00,69.94,848.06,15.99,9.54,14.25,47.16,74.95,51.96,67.06,0.00,139.68,482.25,0.00,658.18
13.96,55.62,75.94,877.44,14.38,9.26,14.93,53.73,74.90,50.93,29.80,0.00,132.12,240.16,0.00,647.95
15.35,49.88,86.94,858.62,13.10,9.16,17.62,60.31,75.49,43.54,0.00,0.00,176.58,0.00,0.00,638.96
16.30,47.38,95.38,814.94,11.75,8.17,19.25,66.13,83.11,37.77,0.00,0.00,194.26,0.00,0.00,620.22
16.73,45.75,98.00,744.75,11.57,7.71,18.36,65.73,84.40,40.63,0.00,0.00,187.65,0.00,0.00,424.59
16.61,45.62,88.00,641.38,10.77,7.10,19.32,69.83,85.61,39.72,0.00,0.00,160.13,0.00,0.00,406.12
15.81,47.88,66.06,475.06,9.77,7.64,16.45,73.78,80.08,50.10,0.00,0.00,87.08,0.00,0.00,264.79
14.46,53.38,30.00,241.75,9.26,7.52,15.61,74.89,80.44,52.42,0.00,0.00,39.92,0.00,0.00,150.12
12.96,61.00,0.00,0.00,8.84,7.30,16.01,77.30,80.45,53.56,0.00,0.00,0.00,0.00,0.00,0.00
12.03,64.62,0.00,0.00,8.14,7.73,13.51,83.31,76.35,68.82,0.00,21.44,0.00,0.00,123.60,0.00
11.36,66.88,0.00,0.00,7.76,8.88,12.94,84.07,72.89,71.95,0.00,49.15,0.00,0.00,604.29,0.00
10.66,70.50,0.00,0.00,7.32,12.35,13.12,84.30,59.38,69.43,0.00,91.45,0.00,0.00,743.30,0.00
9.96,72.62,0.00,0.00,7.45,14.06,13.72,81.23,52.67,64.55,0.00,137.87,0.00,0.00,649.65,0.00
9.26,74.88,0.00,0.00,7.28,15.34,10.62,81.84,49.52,82.20,0.00,136.21,0.00,0.00,668.03,0.00
8.56,79.12,0.00,0.00,7.11,17.38,11.70,81.60,44.33,76.43,0.00,173.60,0.00,0.00,628.17,0.00
8.11,83.50,0.00,0.00,7.45,18.62,10.35,77.92,39.64,83.49,21.03,186.25,0.00,121.24,594.67,0.00
7.81,83.75,0.00,0.00,8.99,18.36,10.04,72.32,40.62,86.03,49.54,187.67,0.00,609.17,424.64,0.00
7.51,83.00,0.00,0.00,12.01,18.72,9.67,60.88,41.61,83.56,89.35,153.72,0.00,726.24,389.87,0.00
7.28,82.38,0.00,0.00,13.97,16.93,9.79,53.02,48.49,80.80,136.97,90.29,0.00,645.39,274.55,0.00
7.08,83.25,0.00,0.00,15.54,15.87,8.32,48.82,51.46,93.66,138.26,40.71,0.00,678.08,153.09,0.00
6.94,82.75,0.00,0.00,17.25,15.31,9.70,44.73,56.53,85.10,172.11,0.00,0.00,622.77,0.00,0.00
7.21,79.50,20.62,118.88,18.31,13.69,8.81,40.57,67.97,95.20,182.25,0.00,11.72,581.90,0.00,0.00
9.09,71.75,49.94,614.06,18.36,13.17,9.13,40.62,70.79,93.14,187.68,0.00,15.67,424.67,0.00,0.00
11.72,62.38,87.25,709.19,18.41,13.00,8.88,42.55,70.03,94.64,150.51,0.00,43.24,381.75,0.00,0.00
